Moves,repeat_0,repeat_1,repeat_2,repeat_3
47,0.15968955747759592,0.18630448372386188,0.05322985249253197,0.18630448372386188
48,0.15968955747759592,0.18630448372386188,0.05322985249253197,0.18630448372386188
49,0.15968955747759592,0.18630448372386188,0.026614926246265984,0.18630448372386188
50,0.15968955747759592,0.18630448372386188,0.026614926246265984,0.18630448372386188
51,0.15968955747759592,0.21291940997012787,0.026614926246265984,0.18630448372386188
52,0.15968955747759592,0.21291940997012787,0.026614926246265984,0.18630448372386188
53,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.18630448372386188
54,0.18630448372386188,0.21291940997012787,0.05322985249253197,0.18630448372386188
55,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.15968955747759592
56,0.15968955747759592,0.21291940997012787,0.07984477873879796,0.15968955747759592
57,0.15968955747759592,0.21291940997012787,0.07984477873879796,0.18630448372386188
58,0.15968955747759592,0.21291940997012787,0.07984477873879796,0.18630448372386188
59,0.15968955747759592,0.23953433621639392,0.05322985249253197,0.18630448372386188
60,0.15968955747759592,0.23953433621639392,0.05322985249253197,0.18630448372386188
61,0.15968955747759592,0.23953433621639392,0.026614926246265984,0.18630448372386188
62,0.15968955747759592,0.23953433621639392,0.026614926246265984,0.18630448372386188
63,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.18630448372386188
64,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.18630448372386188
65,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.18630448372386188
66,0.15968955747759592,0.21291940997012787,0.05322985249253197,0.15968955747759592
67,0.15968955747759592,0.18630448372386188,0.05322985249253197,0.18630448372386188
68,0.15968955747759592,0.18630448372386188,0.05322985249253197,0.18630448372386188
69,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.21291940997012787
70,0.15968955747759592,0.15968955747759592,0.05322985249253197,0.21291940997012787
71,0.13307463123132993,0.18630448372386188,0.05322985249253197,0.21291940997012787
72,0.13307463123132993,0.21291940997012787,0.05322985249253197,0.21291940997012787
73,0.13307463123132993,0.21291940997012787,0.07984477873879796,0.21291940997012787
74,0.13307463123132993,0.21291940997012787,0.07984477873879796,0.21291940997012787
75,0.13307463123132993,0.18630448372386188,0.10645970498506394,0.21291940997012787
76,0.13307463123132993,0.15968955747759592,0.10645970498506394,0.21291940997012787
77,0.15968955747759592,0.15968955747759592,0.07984477873879796,0.21291940997012787
78,0.15968955747759592,0.15968955747759592,0.07984477873879796,0.21291940997012787
79,0.15968955747759592,0.15968955747759592,0.07984477873879796,0.23953433621639392
80,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.23953433621639392
81,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.26614926246265985
82,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.23953433621639392
83,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.26614926246265985
84,0.15968955747759592,0.15968955747759592,0.15968955747759592,0.26614926246265985
85,0.15968955747759592,0.15968955747759592,0.18630448372386188,0.26614926246265985
86,0.18630448372386188,0.15968955747759592,0.18630448372386188,0.26614926246265985
87,0.15968955747759592,0.15968955747759592,0.18630448372386188,0.26614926246265985
88,0.15968955747759592,0.15968955747759592,0.15968955747759592,0.29276418870892584
89,0.15968955747759592,0.15968955747759592,0.15968955747759592,0.29276418870892584
90,0.13307463123132993,0.18630448372386188,0.15968955747759592,0.29276418870892584
91,0.13307463123132993,0.18630448372386188,0.15968955747759592,0.29276418870892584
92,0.13307463123132993,0.18630448372386188,0.15968955747759592,0.29276418870892584
93,0.15968955747759592,0.18630448372386188,0.13307463123132993,0.29276418870892584
94,0.15968955747759592,0.18630448372386188,0.13307463123132993,0.29276418870892584
95,0.15968955747759592,0.18630448372386188,0.13307463123132993,0.26614926246265985
96,0.15968955747759592,0.15968955747759592,0.13307463123132993,0.29276418870892584
97,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.29276418870892584
98,0.18630448372386188,0.15968955747759592,0.10645970498506394,0.29276418870892584
99,0.15968955747759592,0.15968955747759592,0.10645970498506394,0.26614926246265985
100,0.13307463123132993,0.18630448372386188,0.07984477873879796,0.26614926246265985
101,0.13307463123132993,0.21291940997012787,0.10645970498506394,0.26614926246265985
102,0.10645970498506394,0.18630448372386188,0.13307463123132993,0.26614926246265985
103,0.10645970498506394,0.18630448372386188,0.15968955747759592,0.29276418870892584
104,0.10645970498506394,0.15968955747759592,0.15968955747759592,0.26614926246265985
105,0.13307463123132993,0.15968955747759592,0.18630448372386188,0.26614926246265985
106,0.13307463123132993,0.15968955747759592,0.21291940997012787,0.26614926246265985
107,0.13307463123132993,0.15968955747759592,0.21291940997012787,0.26614926246265985
108,0.13307463123132993,0.15968955747759592,0.23953433621639392,0.23953433621639392
109,0.13307463123132993,0.18630448372386188,0.23953433621639392,0.26614926246265985
110,0.15968955747759592,0.18630448372386188,0.21291940997012787,0.26614926246265985
111,0.15968955747759592,0.21291940997012787,0.21291940997012787,0.26614926246265985
112,0.13307463123132993,0.21291940997012787,0.23953433621639392,0.26614926246265985
113,0.15968955747759592,0.23953433621639392,0.21291940997012787,0.23953433621639392
114,0.18630448372386188,0.23953433621639392,0.21291940997012787,0.23953433621639392
115,0.18630448372386188,0.23953433621639392,0.21291940997012787,0.23953433621639392
116,0.18630448372386188,0.26614926246265985,0.21291940997012787,0.23953433621639392
117,0.18630448372386188,0.26614926246265985,0.21291940997012787,0.21291940997012787
118,0.18630448372386188,0.26614926246265985,0.21291940997012787,0.21291940997012787
119,0.18630448372386188,0.26614926246265985,0.21291940997012787,0.21291940997012787
120,0.18630448372386188,0.26614926246265985,0.18630448372386188,0.18630448372386188
121,0.15968955747759592,0.26614926246265985,0.21291940997012787,0.18630448372386188
122,0.15968955747759592,0.26614926246265985,0.21291940997012787,0.21291940997012787
123,0.15968955747759592,0.26614926246265985,0.21291940997012787,0.18630448372386188
124,0.15968955747759592,0.23953433621639392,0.23953433621639392,0.18630448372386188
125,0.15968955747759592,0.23953433621639392,0.23953433621639392,0.21291940997012787
126,0.15968955747759592,0.23953433621639392,0.21291940997012787,0.21291940997012787
127,0.15968955747759592,0.23953433621639392,0.21291940997012787,0.21291940997012787
128,0.15968955747759592,0.23953433621639392,0.18630448372386188,0.23953433621639392
129,0.15968955747759592,0.23953433621639392,0.15968955747759592,0.23953433621639392
130,0.18630448372386188,0.23953433621639392,0.15968955747759592,0.21291940997012787
131,0.21291940997012787,0.23953433621639392,0.15968955747759592,0.21291940997012787
132,0.21291940997012787,0.26614926246265985,0.15968955747759592,0.21291940997012787
133,0.23953433621639392,0.26614926246265985,0.18630448372386188,0.18630448372386188
134,0.23953433621639392,0.26614926246265985,0.18630448372386188,0.18630448372386188
135,0.23953433621639392,0.26614926246265985,0.21291940997012787,0.18630448372386188
136,0.23953433621639392,0.29276418870892584,0.21291940997012787,0.21291940997012787
137,0.23953433621639392,0.29276418870892584,0.21291940997012787,0.21291940997012787
138,0.23953433621639392,0.29276418870892584,0.21291940997012787,0.21291940997012787
139,0.23953433621639392,0.29276418870892584,0.18630448372386188,0.21291940997012787
140,0.23953433621639392,0.26614926246265985,0.18630448372386188,0.21291940997012787
141,0.26614926246265985,0.29276418870892584,0.21291940997012787,0.23953433621639392
142,0.26614926246265985,0.29276418870892584,0.21291940997012787,0.23953433621639392
143,0.26614926246265985,0.29276418870892584,0.21291940997012787,0.23953433621639392
144,0.29276418870892584,0.29276418870892584,0.21291940997012787,0.23953433621639392
145,0.31937911495519183,0.29276418870892584,0.21291940997012787,0.23953433621639392
146,0.31937911495519183,0.29276418870892584,0.23953433621639392,0.23953433621639392
147,0.31937911495519183,0.29276418870892584,0.23953433621639392,0.26614926246265985
148,0.3459940412014578,0.26614926246265985,0.23953433621639392,0.26614926246265985
149,0.31937911495519183,0.26614926246265985,0.26614926246265985,0.26614926246265985
150,0.3459940412014578,0.26614926246265985,0.26614926246265985,0.23953433621639392
151,0.3459940412014578,0.26614926246265985,0.26614926246265985,0.23953433621639392
152,0.3459940412014578,0.26614926246265985,0.26614926246265985,0.26614926246265985
153,0.3459940412014578,0.29276418870892584,0.26614926246265985,0.26614926246265985
154,0.3459940412014578,0.26614926246265985,0.26614926246265985,0.26614926246265985
155,0.37260896744772376,0.23953433621639392,0.26614926246265985,0.26614926246265985
156,0.37260896744772376,0.23953433621639392,0.26614926246265985,0.26614926246265985
157,0.37260896744772376,0.23953433621639392,0.26614926246265985,0.29276418870892584
158,0.37260896744772376,0.26614926246265985,0.26614926246265985,0.31937911495519183
159,0.3459940412014578,0.29276418870892584,0.26614926246265985,0.29276418870892584
160,0.31937911495519183,0.29276418870892584,0.26614926246265985,0.29276418870892584
161,0.31937911495519183,0.29276418870892584,0.26614926246265985,0.31937911495519183
162,0.3459940412014578,0.26614926246265985,0.26614926246265985,0.31937911495519183
163,0.37260896744772376,0.26614926246265985,0.29276418870892584,0.31937911495519183
164,0.3459940412014578,0.26614926246265985,0.29276418870892584,0.29276418870892584
165,0.3459940412014578,0.26614926246265985,0.29276418870892584,0.29276418870892584
166,0.3459940412014578,0.29276418870892584,0.29276418870892584,0.29276418870892584
167,0.3459940412014578,0.29276418870892584,0.29276418870892584,0.29276418870892584
168,0.3459940412014578,0.29276418870892584,0.29276418870892584,0.29276418870892584
169,0.3459940412014578,0.26614926246265985,0.29276418870892584,0.29276418870892584
170,0.37260896744772376,0.23953433621639392,0.31937911495519183,0.29276418870892584
171,0.37260896744772376,0.23953433621639392,0.29276418870892584,0.29276418870892584
172,0.3992238936939898,0.23953433621639392,0.29276418870892584,0.29276418870892584
173,0.3992238936939898,0.23953433621639392,0.29276418870892584,0.26614926246265985
174,0.3992238936939898,0.23953433621639392,0.29276418870892584,0.23953433621639392
175,0.3992238936939898,0.23953433621639392,0.29276418870892584,0.23953433621639392
176,0.37260896744772376,0.23953433621639392,0.29276418870892584,0.23953433621639392
177,0.37260896744772376,0.21291940997012787,0.29276418870892584,0.23953433621639392
178,0.3459940412014578,0.21291940997012787,0.29276418870892584,0.23953433621639392
179,0.3459940412014578,0.21291940997012787,0.29276418870892584,0.23953433621639392
180,0.31937911495519183,0.23953433621639392,0.29276418870892584,0.23953433621639392
181,0.31937911495519183,0.23953433621639392,0.26614926246265985,0.23953433621639392
182,0.31937911495519183,0.26614926246265985,0.26614926246265985,0.21291940997012787
183,0.29276418870892584,0.26614926246265985,0.26614926246265985,0.18630448372386188
184,0.26614926246265985,0.23953433621639392,0.26614926246265985,0.18630448372386188
185,0.26614926246265985,0.23953433621639392,0.23953433621639392,0.21291940997012787
186,0.26614926246265985,0.23953433621639392,0.23953433621639392,0.21291940997012787
187,0.23953433621639392,0.23953433621639392,0.21291940997012787,0.21291940997012787
188,0.23953433621639392,0.21291940997012787,0.21291940997012787,0.23953433621639392
189,0.21291940997012787,0.21291940997012787,0.18630448372386188,0.26614926246265985
190,0.23953433621639392,0.21291940997012787,0.18630448372386188,0.26614926246265985
191,0.21291940997012787,0.21291940997012787,0.18630448372386188,0.26614926246265985
192,0.21291940997012787,0.21291940997012787,0.18630448372386188,0.26614926246265985
193,0.21291940997012787,0.18630448372386188,0.15968955747759592,0.29276418870892584
194,0.21291940997012787,0.21291940997012787,0.15968955747759592,0.29276418870892584
195,0.23953433621639392,0.21291940997012787,0.15968955747759592,0.26614926246265985
196,0.23953433621639392,0.21291940997012787,0.13307463123132993,0.23953433621639392
197,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.23953433621639392
198,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.23953433621639392
199,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.23953433621639392
200,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.23953433621639392
201,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.23953433621639392
202,0.29276418870892584,0.18630448372386188,0.18630448372386188,0.26614926246265985
203,0.26614926246265985,0.18630448372386188,0.18630448372386188,0.26614926246265985
204,0.26614926246265985,0.18630448372386188,0.15968955747759592,0.29276418870892584
205,0.26614926246265985,0.15968955747759592,0.15968955747759592,0.31937911495519183
206,0.23953433621639392,0.15968955747759592,0.15968955747759592,0.31937911495519183
207,0.26614926246265985,0.15968955747759592,0.15968955747759592,0.29276418870892584
208,0.26614926246265985,0.18630448372386188,0.15968955747759592,0.31937911495519183
209,0.26614926246265985,0.18630448372386188,0.15968955747759592,0.31937911495519183
210,0.26614926246265985,0.18630448372386188,0.15968955747759592,0.31937911495519183
211,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.31937911495519183
212,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.31937911495519183
213,0.26614926246265985,0.21291940997012787,0.15968955747759592,0.31937911495519183
214,0.29276418870892584,0.21291940997012787,0.15968955747759592,0.29276418870892584
215,0.31937911495519183,0.23953433621639392,0.15968955747759592,0.29276418870892584
216,0.31937911495519183,0.23953433621639392,0.15968955747759592,0.31937911495519183
217,0.31937911495519183,0.26614926246265985,0.13307463123132993,0.31937911495519183
218,0.31937911495519183,0.26614926246265985,0.13307463123132993,0.29276418870892584
219,0.31937911495519183,0.26614926246265985,0.13307463123132993,0.29276418870892584
220,0.31937911495519183,0.26614926246265985,0.13307463123132993,0.29276418870892584
221,0.29276418870892584,0.26614926246265985,0.13307463123132993,0.29276418870892584
222,0.29276418870892584,0.26614926246265985,0.13307463123132993,0.29276418870892584
223,0.29276418870892584,0.26614926246265985,0.15968955747759592,0.29276418870892584
224,0.26614926246265985,0.29276418870892584,0.15968955747759592,0.29276418870892584
225,0.26614926246265985,0.26614926246265985,0.13307463123132993,0.29276418870892584
226,0.26614926246265985,0.26614926246265985,0.13307463123132993,0.29276418870892584
227,0.26614926246265985,0.29276418870892584,0.13307463123132993,0.29276418870892584
228,0.26614926246265985,0.29276418870892584,0.13307463123132993,0.29276418870892584
229,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.29276418870892584
230,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.29276418870892584
231,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.26614926246265985
232,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.23953433621639392
233,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.26614926246265985
234,0.26614926246265985,0.31937911495519183,0.13307463123132993,0.23953433621639392
235,0.26614926246265985,0.31937911495519183,0.15968955747759592,0.23953433621639392
236,0.26614926246265985,0.31937911495519183,0.15968955747759592,0.23953433621639392
237,0.26614926246265985,0.3459940412014578,0.18630448372386188,0.21291940997012787
238,0.26614926246265985,0.3459940412014578,0.21291940997012787,0.21291940997012787
239,0.26614926246265985,0.31937911495519183,0.21291940997012787,0.21291940997012787
240,0.26614926246265985,0.31937911495519183,0.21291940997012787,0.21291940997012787
241,0.23953433621639392,0.31937911495519183,0.21291940997012787,0.21291940997012787
242,0.23953433621639392,0.3459940412014578,0.21291940997012787,0.23953433621639392
243,0.23953433621639392,0.3459940412014578,0.18630448372386188,0.21291940997012787
244,0.23953433621639392,0.3459940412014578,0.18630448372386188,0.21291940997012787
245,0.23953433621639392,0.31937911495519183,0.15968955747759592,0.18630448372386188
246,0.23953433621639392,0.3459940412014578,0.18630448372386188,0.21291940997012787
247,0.26614926246265985,0.37260896744772376,0.18630448372386188,0.21291940997012787
248,0.23953433621639392,0.37260896744772376,0.18630448372386188,0.23953433621639392
249,0.23953433621639392,0.37260896744772376,0.15968955747759592,0.21291940997012787
250,0.21291940997012787,0.3459940412014578,0.15968955747759592,0.18630448372386188
251,0.21291940997012787,0.3459940412014578,0.15968955747759592,0.18630448372386188
252,0.23953433621639392,0.3459940412014578,0.15968955747759592,0.18630448372386188
253,0.23953433621639392,0.3459940412014578,0.15968955747759592,0.18630448372386188
254,0.23953433621639392,0.31937911495519183,0.15968955747759592,0.18630448372386188
255,0.23953433621639392,0.29276418870892584,0.15968955747759592,0.18630448372386188
256,0.26614926246265985,0.29276418870892584,0.15968955747759592,0.15968955747759592
257,0.26614926246265985,0.26614926246265985,0.15968955747759592,0.18630448372386188
258,0.29276418870892584,0.26614926246265985,0.18630448372386188,0.21291940997012787
259,0.29276418870892584,0.26614926246265985,0.18630448372386188,0.21291940997012787
260,0.29276418870892584,0.26614926246265985,0.21291940997012787,0.18630448372386188
261,0.26614926246265985,0.23953433621639392,0.21291940997012787,0.15968955747759592
262,0.26614926246265985,0.21291940997012787,0.23953433621639392,0.15968955747759592
263,0.26614926246265985,0.21291940997012787,0.26614926246265985,0.15968955747759592
264,0.23953433621639392,0.21291940997012787,0.26614926246265985,0.15968955747759592
265,0.23953433621639392,0.21291940997012787,0.26614926246265985,0.15968955747759592
266,0.23953433621639392,0.21291940997012787,0.26614926246265985,0.15968955747759592
267,0.21291940997012787,0.23953433621639392,0.23953433621639392,0.15968955747759592
268,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.15968955747759592
269,0.23953433621639392,0.26614926246265985,0.23953433621639392,0.15968955747759592
270,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.18630448372386188
271,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.18630448372386188
272,0.23953433621639392,0.23953433621639392,0.21291940997012787,0.18630448372386188
273,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.18630448372386188
274,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.15968955747759592
275,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.15968955747759592
276,0.23953433621639392,0.23953433621639392,0.23953433621639392,0.15968955747759592
277,0.23953433621639392,0.21291940997012787,0.21291940997012787,0.18630448372386188
278,0.23953433621639392,0.21291940997012787,0.21291940997012787,0.18630448372386188
279,0.23953433621639392,0.21291940997012787,0.21291940997012787,0.18630448372386188
280,0.23953433621639392,0.23953433621639392,0.21291940997012787,0.18630448372386188
281,0.26614926246265985,0.23953433621639392,0.21291940997012787,0.18630448372386188
282,0.26614926246265985,0.23953433621639392,0.21291940997012787,0.21291940997012787
283,0.29276418870892584,0.23953433621639392,0.21291940997012787,0.18630448372386188
284,0.29276418870892584,0.23953433621639392,0.18630448372386188,0.18630448372386188
285,0.29276418870892584,0.23953433621639392,0.18630448372386188,0.18630448372386188
286,0.29276418870892584,0.23953433621639392,0.18630448372386188,0.18630448372386188
287,0.26614926246265985,0.23953433621639392,0.18630448372386188,0.18630448372386188
288,0.26614926246265985,0.23953433621639392,0.18630448372386188,0.21291940997012787
289,0.26614926246265985,0.23953433621639392,0.21291940997012787,0.23953433621639392
290,0.26614926246265985,0.23953433621639392,0.21291940997012787,0.26614926246265985
291,0.26614926246265985,0.26614926246265985,0.21291940997012787,0.26614926246265985
292,0.29276418870892584,0.26614926246265985,0.23953433621639392,0.26614926246265985
293,0.29276418870892584,0.26614926246265985,0.23953433621639392,0.29276418870892584
294,0.29276418870892584,0.26614926246265985,0.23953433621639392,0.29276418870892584
295,0.29276418870892584,0.26614926246265985,0.23953433621639392,0.29276418870892584
296,0.26614926246265985,0.26614926246265985,0.23953433621639392,0.29276418870892584
297,0.29276418870892584,0.26614926246265985,0.23953433621639392,0.29276418870892584
298,0.29276418870892584,0.29276418870892584,0.23953433621639392,0.26614926246265985
299,0.29276418870892584,0.29276418870892584,0.21291940997012787,0.26614926246265985
300,0.29276418870892584,0.31937911495519183,0.18630448372386188,0.26614926246265985
301,0.26614926246265985,0.31937911495519183,0.15968955747759592,0.26614926246265985
302,0.26614926246265985,0.3459940412014578,0.15968955747759592,0.26614926246265985
303,0.26614926246265985,0.37260896744772376,0.18630448372386188,0.26614926246265985
304,0.26614926246265985,0.37260896744772376,0.18630448372386188,0.26614926246265985
305,0.23953433621639392,0.3992238936939898,0.18630448372386188,0.26614926246265985
306,0.23953433621639392,0.3992238936939898,0.21291940997012787,0.26614926246265985
307,0.23953433621639392,0.37260896744772376,0.23953433621639392,0.26614926246265985
308,0.23953433621639392,0.3992238936939898,0.23953433621639392,0.26614926246265985
309,0.23953433621639392,0.3992238936939898,0.26614926246265985,0.26614926246265985
310,0.23953433621639392,0.42583881994025574,0.29276418870892584,0.26614926246265985
311,0.23953433621639392,0.42583881994025574,0.29276418870892584,0.26614926246265985
312,0.23953433621639392,0.3992238936939898,0.29276418870892584,0.23953433621639392
313,0.23953433621639392,0.42583881994025574,0.26614926246265985,0.23953433621639392
314,0.23953433621639392,0.3992238936939898,0.26614926246265985,0.21291940997012787
315,0.21291940997012787,0.3992238936939898,0.23953433621639392,0.18630448372386188
316,0.21291940997012787,0.3992238936939898,0.26614926246265985,0.18630448372386188
317,0.21291940997012787,0.3992238936939898,0.26614926246265985,0.18630448372386188
318,0.21291940997012787,0.3992238936939898,0.29276418870892584,0.18630448372386188
319,0.21291940997012787,0.3992238936939898,0.29276418870892584,0.21291940997012787
320,0.23953433621639392,0.3992238936939898,0.29276418870892584,0.21291940997012787
321,0.23953433621639392,0.3992238936939898,0.29276418870892584,0.21291940997012787
322,0.23953433621639392,0.3992238936939898,0.29276418870892584,0.21291940997012787
323,0.21291940997012787,0.3992238936939898,0.29276418870892584,0.21291940997012787
324,0.21291940997012787,0.37260896744772376,0.26614926246265985,0.21291940997012787
325,0.18630448372386188,0.3459940412014578,0.26614926246265985,0.23953433621639392
326,0.18630448372386188,0.3459940412014578,0.26614926246265985,0.23953433621639392
327,0.18630448372386188,0.3459940412014578,0.29276418870892584,0.26614926246265985
328,0.18630448372386188,0.3459940412014578,0.31937911495519183,0.26614926246265985
329,0.18630448372386188,0.3459940412014578,0.3459940412014578,0.29276418870892584
330,0.18630448372386188,0.3459940412014578,0.3459940412014578,0.29276418870892584
331,0.18630448372386188,0.37260896744772376,0.3459940412014578,0.29276418870892584
332,0.18630448372386188,0.37260896744772376,0.3459940412014578,0.29276418870892584
333,0.18630448372386188,0.37260896744772376,0.3459940412014578,0.31937911495519183
334,0.18630448372386188,0.37260896744772376,0.3459940412014578,0.31937911495519183
335,0.18630448372386188,0.37260896744772376,0.3459940412014578,0.31937911495519183
336,0.18630448372386188,0.3459940412014578,0.3459940412014578,0.3459940412014578
337,0.15968955747759592,0.3459940412014578,0.3459940412014578,0.3459940412014578
338,0.15968955747759592,0.3459940412014578,0.37260896744772376,0.3459940412014578
339,0.13307463123132993,0.3459940412014578,0.3459940412014578,0.3459940412014578
340,0.13307463123132993,0.37260896744772376,0.3459940412014578,0.3459940412014578
341,0.13307463123132993,0.3459940412014578,0.3459940412014578,0.31937911495519183
342,0.15968955747759592,0.31937911495519183,0.3459940412014578,0.29276418870892584
343,0.18630448372386188,0.29276418870892584,0.3459940412014578,0.29276418870892584
344,0.21291940997012787,0.31937911495519183,0.31937911495519183,0.26614926246265985
345,0.21291940997012787,0.3459940412014578,0.29276418870892584,0.23953433621639392
346,0.23953433621639392,0.31937911495519183,0.29276418870892584,0.23953433621639392
347,0.26614926246265985,0.29276418870892584,0.29276418870892584,0.23953433621639392
348,0.26614926246265985,0.29276418870892584,0.29276418870892584,0.21291940997012787
349,0.26614926246265985,0.29276418870892584,0.29276418870892584,0.21291940997012787
350,0.26614926246265985,0.26614926246265985,0.29276418870892584,0.23953433621639392
351,0.26614926246265985,0.26614926246265985,0.29276418870892584,0.23953433621639392
352,0.26614926246265985,0.26614926246265985,0.26614926246265985,0.23953433621639392
353,0.26614926246265985,0.26614926246265985,0.26614926246265985,0.23953433621639392
354,0.26614926246265985,0.26614926246265985,0.26614926246265985,0.23953433621639392
355,0.29276418870892584,0.26614926246265985,0.26614926246265985,0.21291940997012787
356,0.26614926246265985,0.29276418870892584,0.23953433621639392,0.21291940997012787
357,0.23953433621639392,0.29276418870892584,0.23953433621639392,0.23953433621639392
358,0.21291940997012787,0.31937911495519183,0.21291940997012787,0.23953433621639392
359,0.21291940997012787,0.3459940412014578,0.18630448372386188,0.21291940997012787
360,0.18630448372386188,0.3459940412014578,0.18630448372386188,0.21291940997012787
361,0.18630448372386188,0.37260896744772376,0.18630448372386188,0.21291940997012787
362,0.21291940997012787,0.3459940412014578,0.21291940997012787,0.23953433621639392
363,0.21291940997012787,0.3459940412014578,0.21291940997012787,0.23953433621639392
364,0.21291940997012787,0.3459940412014578,0.21291940997012787,0.23953433621639392
365,0.21291940997012787,0.3459940412014578,0.18630448372386188,0.21291940997012787
366,0.21291940997012787,0.3459940412014578,0.18630448372386188,0.21291940997012787
367,0.21291940997012787,0.3459940412014578,0.18630448372386188,0.21291940997012787
