Bs_trans-4-methylcyclohexanol,Mean_fit_trans-4-methylcyclohexanol,Bs_cycloheptanol,Mean_fit_cycloheptanol,Bs_cyclooctanol,Mean_fit_cyclooctanol,Bs_cis-4-methylcyclohexanol,Mean_fit_cis-4-methylcyclohexanol,Bs_1-methylcyclohexanol,Mean_fit_1-methylcyclohexanol,Bs_cyclopentanol,Mean_fit_cyclopentanol,Bs_benzothiazole,Mean_fit_benzothiazole,Bs_thianaphthene,Mean_fit_thianaphthene,Bs_4-fluorophenol,Mean_fit_4-fluorophenol,Bs_quinoline,Mean_fit_quinoline,Bs_benzonitrile,Mean_fit_benzonitrile,Bs_m-cresol,Mean_fit_m-cresol,Bs_p-cresol,Mean_fit_p-cresol,Bs_aniline,Mean_fit_aniline,Bs_benzaldehyde,Mean_fit_benzaldehyde,Bs_2-butanol,Mean_fit_2-butanol,Bs_cyclobutanol,Mean_fit_cyclobutanol,Bs_2-propanol,Mean_fit_2-propanol,Bs_1-propanol,Mean_fit_1-propanol,Bs_acetone,Mean_fit_acetone,Bs_ethanol,Mean_fit_ethanol,Bs_acetaldehyde,Mean_fit_acetaldehyde
-14.69890635451505,0.8244768965380957,-15.15490635451505,0.999999871956128,-15.34090635451505,0.8046645485873217,-14.12490635451505,0.8459616484017435,-13.87190635451505,0.6245159762532982,-12.91990635451505,0.8439981540802413,-17.604972168745704,0.061061525093250336,-16.80042994080777,0.005220137191483835,-15.994736098350629,0.3166957805914282,-17.993363083862203,0.02971392943200673,-15.443492293314762,0.046812600947718254,-18.87146428325602,0.019959612549070905,-19.242968636845713,0.023913006246594638,-16.87283729774445,0.03887703116177894,-16.112942029038262,0.06223650679235315,-13.124020638793912,0.0352155292221874,-9.26690635451505,0.7198157898868436,-11.176053337862754,0.12407756165465711,-11.108507091755541,0.10411382826466126,-11.27737270702358,0.032663713597681436,-9.2449725984584,0.2077149077135317,-9.109880106243967,0.027722205626011763
-14.593511705685618,0.8374402744741655,-15.04951170568562,0.9999999570077202,-15.235511705685619,0.8238236383444129,-14.019511705685618,0.8649880428050225,-13.766511705685618,0.658602953594302,-12.814511705685618,0.8569939024679744,-17.461073001755935,0.07108216038064234,-16.656530773818,0.00605225896188931,-15.85083693136086,0.3466288005479106,-17.849463916872434,0.03465752847682519,-15.299593126324993,0.053183541458305776,-18.727565116266252,0.02337823434527031,-19.099069469855944,0.02756207018340809,-16.72893813075468,0.04562531199671642,-15.969042862048493,0.07081430691686798,-12.980121471804143,0.04118773141282128,-9.16151170568562,0.7380225006957124,-11.032154170872985,0.14496671772233385,-10.964607924765772,0.11895321655683506,-11.133473540033812,0.038171187534714254,-9.101073431468631,0.23263581550430898,-8.965980939254198,0.03317494877506625
-14.488117056856186,0.8496208602494467,-14.944117056856188,0.9999999855648225,-15.130117056856188,0.8414737626450393,-13.914117056856186,0.8819921758430392,-13.661117056856186,0.6911259313729538,-12.709117056856186,0.8690749787642922,-17.31717383476617,0.08260258367218556,-16.512631606828233,0.007016090492865958,-15.706937764371094,0.3778266268912947,-17.705564749882665,0.04038937265943172,-15.155693959335228,0.06036662089051959,-18.583665949276483,0.02736603728905544,-18.955170302866176,0.03174985934433213,-16.585038963764912,0.05347978199283811,-15.825143695058724,0.08047289718146276,-12.836222304814374,0.04812224098721172,-9.056117056856188,0.7554480645427025,-10.888255003883216,0.16869537305031088,-10.820708757776003,0.13558756554404272,-10.989574373044043,0.04456450327124098,-8.957174264478862,0.25956709302307956,-8.822081772264433,0.03965645952889391
-14.382722408026755,0.861040202134919,-14.838722408026756,0.9999999951532148,-15.024722408026756,0.8576611379485345,-13.808722408026755,0.897109459691414,-13.555722408026755,0.7218590926385253,-12.603722408026755,0.8802780304928709,-17.1732746677764,0.09579758982256784,-16.368732439838467,0.008132157855927486,-15.563038597381325,0.4100700595198266,-17.5616655828929,0.04702300294942824,-15.011794792345459,0.06844972447834123,-18.439766782286718,0.03201177344174145,-18.81127113587641,0.036550026711676,-16.441139796775147,0.06259772293771508,-15.681244528068959,0.09131938418510045,-12.692323137824609,0.05615588927716269,-8.950722408026756,0.7720725202052613,-10.744355836893451,0.1954203202178701,-10.676809590786238,0.15414108931255363,-10.845675206054278,0.05197077944888123,-8.813275097489097,0.2884441731970928,-8.678182605274664,0.04734227928437198
-14.277327759197323,0.8717233167186457,-14.733327759197325,0.9999999983726333,-14.919327759197325,0.8724461496336948,-13.703327759197323,0.9104867016828978,-13.450327759197323,0.7506376187198939,-12.498327759197323,0.8906430798785506,-17.02937550078663,0.11084570199916471,-16.2248332728487,0.009424075962301224,-15.419139430391557,0.44310543962753973,-17.41776641590313,0.05468406670099186,-14.86789562535569,0.07752585818387876,-18.29586761529695,0.03741584380683869,-18.66737196888664,0.04204440405848528,-16.297240629785378,0.07315007079665545,-15.53734536107919,0.10346331373794897,-12.54842397083484,0.06543849486658349,-8.845327759197325,0.787884174126093,-10.600456669903682,0.2252319717205071,-10.53291042379647,0.1747202762389278,-10.701776039064509,0.060529942160892365,-8.669375930499328,0.3191491260922329,-8.534283438284895,0.05643015919826757
-14.171933110367892,0.8816979654668805,-14.627933110367893,0.999999999453592,-14.813933110367893,0.8858997242467439,-13.597933110367892,0.9222753961365867,-13.344933110367892,0.7773568985461218,-12.392933110367892,0.9002124891559621,-16.885476333796866,0.12792318662330043,-16.080934105858933,0.010918975695689104,-15.275240263401791,0.4766518493150206,-17.273867248913366,0.06351010158436886,-14.723996458365924,0.08769215930972449,-18.151968448307183,0.04369102581517693,-18.523472801896876,0.04832329651718335,-16.153341462795613,0.08531936465087167,-15.393446194089424,0.11701421852198786,-12.404524803845074,0.07613175281464052,-8.739933110367893,0.8028789992456109,-10.456557502913917,0.2581323648928487,-10.389011256806704,0.19740575565443833,-10.557876872074743,0.07039406014121566,-8.525476763509563,0.35150796796877487,-8.39038427129513,0.06713961228755576
-14.06653846153846,0.8909939851818817,-14.522538461538462,0.999999999816537,-14.708538461538462,0.8981000369061807,-13.49253846153846,0.9326264308530449,-13.23953846153846,0.8019685020082457,-12.28753846153846,0.9090300456849588,-16.741577166807097,0.14719616000890112,-15.937034938869164,0.01264797706038102,-15.131341096412022,0.5104102504905754,-17.129968081923597,0.07364967776220535,-14.580097291376156,0.09904846755390889,-18.008069281317415,0.05096292703854802,-18.379573634907107,0.05548556437155602,-16.009442295805844,0.09929626025468379,-15.249547027099656,0.13207846116063895,-12.260625636855305,0.08840709105540333,-8.634538461538462,0.817059940167175,-10.312658335924148,0.2940148607982182,-10.245112089816935,0.22224349561516746,-10.413977705084974,0.08172582346667706,-8.381577596519794,0.38529105800902685,-8.24648510430536,0.07970983508255677
-13.961143812709029,0.8996426798122045,-14.41714381270903,0.9999999999384002,-14.60314381270903,0.90912962744793,-13.387143812709029,0.9416861190760996,-13.134143812709029,0.8244737850210464,-12.182143812709029,0.9171401701146104,-16.597677999817332,0.16881073552181547,-15.793135771879399,0.014646708561837689,-14.987441929422257,0.5440739661847678,-16.98606891493383,0.08526068601751532,-14.43619812438639,0.1116953842813936,-17.86417011432765,0.05937001773805146,-18.23567446791734,0.06363840599058913,-15.865543128816078,0.11527427039624269,-15.10564786010989,0.1487553334771203,-12.11672646986554,0.10244221395915422,-8.52914381270903,0.8304361570340886,-10.168759168934383,0.3326487461980948,-10.10121292282717,0.24923587589325927,-10.270078538095209,0.09469591068007809,-8.237678429530028,0.42021707164575056,-8.102585937315595,0.09439537465926952
-13.855749163879597,0.9076762777294077,-14.311749163879599,0.999999999979317,-14.497749163879599,0.9190729573454823,-13.281749163879597,0.9495933998787762,-13.028749163879597,0.8449160446532911,-12.076749163879597,0.9245872456811762,-16.453778832827563,0.19288138082352582,-15.64923660488963,0.01695587092526214,-14.843542762432488,0.5773397401565296,-16.842169747944062,0.0985075373023713,-14.292298957396621,0.1257317575623687,-17.72027094733788,0.06906305751801702,-18.091775300927573,0.07289673919846737,-15.72164396182631,0.13344243036343145,-14.961748693120121,0.16713242175762055,-11.972827302875771,0.11841605393208823,-8.423749163879599,0.8430222378544474,-10.024860001944614,0.37367219845830824,-9.9573137558374,0.2783333831686126,-10.12617937110544,0.10947897650821535,-8.09377926254026,0.4559606996292021,-7.958686770325826,0.11145885525812657
-13.750354515050166,0.9151274557828136,-14.206354515050169,0.9999999999930556,-14.392354515050169,0.9280144071111678,-13.176354515050168,0.956478019150474,-12.923354515050168,0.863372071774864,-11.971354515050166,0.9314150628788725,-16.309879665837794,0.21947796004824227,-15.505337437899861,0.01962184023816101,-14.69964359544272,0.6099185366409753,-16.698270580954294,0.11355703475209517,-14.148399790406852,0.14125155082605467,-17.57637178034811,0.08020369426482266,-17.947876133937804,0.08338206329607645,-15.57774479483654,0.15397569136069109,-14.817849526130352,0.18728031697571704,-11.828928135886002,0.13650189353162853,-8.318354515050167,0.8548374054270552,-9.880960834954845,0.4165966109053338,-9.813414588847632,0.30942784019584674,-9.982280204115671,0.12624800937315378,-7.9498800955504905,0.49216379753597894,-7.8147876033360575,0.13116010153268662
-13.644959866220734,0.9220289291905288,-14.100959866220737,0.9999999999976683,-14.286959866220737,0.9360366907090744,-13.070959866220736,0.962459499017252,-12.817959866220736,0.8799437988702937,-11.865959866220734,0.9376663710734671,-16.16598049884803,0.24861230762963427,-15.361438270910096,0.022697301419904704,-14.555744428452954,0.6415452754971951,-16.554371413964528,0.13057270466802154,-14.004500623417087,0.1583400864245926,-17.432472613358346,0.09296198265343027,-17.80397696694804,0.0952206732449325,-15.433845627846775,0.17702304056172288,-14.673950359140587,0.20924683760650065,-11.685028968896237,0.15685852112656942,-8.212959866220736,0.8659047408862653,-9.73706166796508,0.46082396303828616,-9.669515421857866,0.3423481595009188,-9.838381037125906,0.14516687066827733,-7.805980928560725,0.5284492676703729,-7.670888436346292,0.15374116165788418
-13.539565217391303,0.928413104596019,-13.995565217391306,0.9999999999992171,-14.181565217391306,0.9432196485317378,-12.965565217391305,0.967646716055899,-12.712565217391305,0.894750555163818,-11.760565217391303,0.9433825269672451,-16.02208133185826,0.28022557197977477,-15.217539103920327,0.02624189728116798,-14.411845261463185,0.6719868324086807,-16.41047224697476,0.14970744248740822,-13.860601456427318,0.17706970392995713,-17.288573446368577,0.10751255394427543,-17.66007779995827,0.10854109515293683,-15.289946460857006,0.20269364898909709,-14.530051192150818,0.23305103634814045,-11.541129801906468,0.17961945971180984,-8.107565217391304,0.8762504415378278,-9.59316250097531,0.5056768714802975,-9.525616254868098,0.3768595572488349,-9.694481870136137,0.16638095314516188,-7.662081761570956,0.5644365763583219,-7.526989269356523,0.17940710756879757
-13.434170568561871,0.9343117923679728,-13.890170568561874,0.9999999999997371,-14.076170568561874,0.9496393722951562,-12.860170568561873,0.9721379304425101,-12.607170568561873,0.9079222551497653,-11.655170568561871,0.9486032289852211,-15.878182164868495,0.3141778990403103,-15.073639936930562,0.03032287101924074,-14.26794609447342,0.701047843780953,-16.266573079984994,0.17109445743041413,-13.716702289437553,0.19749493703822824,-17.144674279378812,0.1240291812416659,-17.516178632968504,0.12347062325713025,-15.146047293867241,0.23104175459444015,-14.386152025161053,0.25867737111291894,-11.397230634916703,0.20488057099406945,-8.002170568561873,0.8859031263815595,-9.449263333985545,0.5504385888364816,-9.381717087878332,0.4126669411946808,-9.550582703146372,0.19000609727422038,-7.518182594581191,0.5997575721643222,-7.383090102366758,0.20830312179016455
-13.328775919732442,0.9397559733864785,-13.784775919732443,0.9999999999999118,-13.970775919732443,0.9553676122364491,-12.754775919732442,0.9760211336902624,-12.501775919732442,0.9195936835010494,-11.549775919732442,0.9533663264559513,-15.734282997878726,0.3502421936561275,-14.929740769940793,0.0350156704819411,-14.12404692748365,0.7285741038845214,-16.122673912995225,0.19483669534614842,-13.572803122447784,0.21964739051436072,-17.000775112389043,0.14267754059881052,-17.372279465978735,0.1401308690383438,-15.002148126877472,0.2620514637106498,-14.242252858171284,0.286070519733728,-11.253331467926934,0.23268667955395708,-7.896775919732443,0.8948931987212041,-9.305364166995776,0.5943981569421664,-9.237817920888563,0.4494227952598659,-9.406683536156603,0.21611618577266078,-7.374283427591422,0.6340712260484748,-7.239190935376989,0.24048927363102016
-13.22338127090301,0.9447756150743006,-13.679381270903011,0.9999999999999705,-13.865381270903011,0.960471417779937,-12.64938127090301,0.9793746082425057,-12.39638127090301,0.9298999110743069,-11.44438127090301,0.9577076927406132,-15.59038383088896,0.38810359392103855,-14.785841602951024,0.04040447065053475,-13.980147760493885,0.7544535868997614,-15.978774746005456,0.2209951832504946,-13.428903955458019,0.24353058425864904,-16.856875945399274,0.16360608532419466,-17.228380298988967,0.15863228903109985,-14.858248959887703,0.29562312420146436,-14.098353691181515,0.31513138680203023,-11.109432300937165,0.26301825398801687,-7.7913812709030115,0.9032522716910282,-9.161465000006007,0.6368947931516433,-9.093918753898794,0.4867393611103444,-9.262784369166834,0.24473018310463138,-7.230384260601653,0.6670760727875699,-7.095291768387224,0.27591545595222755
-13.117986622073579,0.9493995312318422,-13.57398662207358,0.99999999999999,-13.75998662207358,0.9650129660937025,-12.543986622073579,0.9822676157519549,-12.290986622073579,0.9389727861066587,-11.338986622073579,0.9616611520776069,-15.446484663899192,0.4273658468324351,-14.641942435961258,0.04658255639134054,-13.836248593504116,0.7786153340539971,-15.83487557901569,0.24957705401993413,-13.28500478846825,0.269115115858669,-16.71297677840951,0.18693514289549268,-17.0844811319992,0.17906774425956104,-14.714349792897938,0.3315632712924033,-13.95445452419175,0.3457148675759932,-10.9655331339474,0.29577956079367573,-7.68598662207358,0.9110126594656448,-9.017565833016242,0.6773557585632886,-8.950019586909029,0.5242043451876122,-9.118885202177069,0.27579975790835143,-7.086485093611888,0.6985194593343133,-6.951392601397455,0.3143999880717005
-13.012591973244147,0.9536552802556221,-13.468591973244148,0.9999999999999967,-13.654591973244148,0.9690495376616871,-12.438591973244147,0.9847611513325227,-12.185591973244147,0.9469383884346015,-11.233591973244147,0.9652584507375256,-15.302585496909423,0.4675649836045199,-14.49804326897149,0.05365249069610865,-13.692349426514347,0.8010265932959965,-15.690976412025922,0.28052433522921055,-13.14110562147848,0.29633456248875484,-16.56907761141974,0.212744616387168,-16.940581965009432,0.20150526287928217,-14.570450625908169,0.3695802309600946,-13.81055535720198,0.37762987808161014,-10.82163396695763,0.33078997880297434,-7.5805919732441485,0.9182069343967302,-8.873666666026473,0.7153233693373746,-8.80612041991926,0.561398866940051,-8.9749860351873,0.30919895125426067,-6.942585926622119,0.7282031313367703,-6.807493434407686,0.3556160595559983
-12.907197324414716,0.9575690965064938,-13.363197324414717,0.9999999999999989,-13.549197324414717,0.9726336033691309,-12.333197324414716,0.9869087180772859,-12.080197324414716,0.9539153062650416,-11.128197324414716,0.9685292640298642,-15.158686329919657,0.508189662144401,-14.354144101981724,0.06172597486446303,-13.548450259524582,0.8216886774829767,-15.547077245036157,0.31370485657534813,-12.997206454488715,0.3250825815348649,-16.425178444429974,0.2410610134452454,-16.796682798019667,0.22598032480546484,-14.426551458918404,0.40928715883899686,-13.666656190212215,0.41064202091466645,-10.677734799967865,0.3677802168614771,-7.475197324414717,0.9248675483307579,-8.729767499036708,0.7504690144779358,-8.662221252929495,0.5979160202417999,-8.831086868197534,0.3447175371195172,-6.7986867596323535,0.7559851308349781,-6.6635942674179205,0.3990901079212436
-12.801802675585284,0.961165849896778,-13.257802675585285,0.9999999999999996,-13.443802675585285,0.9758129930905157,-12.227802675585284,0.9887570897953247,-11.974802675585284,0.9600135873771123,-11.022802675585284,0.9715012316954867,-15.014787162929888,0.548706471429962,-14.210244934991955,0.07092328748601318,-13.404551092534813,0.8406320211631476,-15.403178078046388,0.3489067614956431,-12.853307287498946,0.35521166042131835,-16.281279277440206,0.27184489832712505,-16.652783631029898,0.2524881510482138,-14.282652291928635,0.4502135362345619,-13.522757023222447,0.44447903569527386,-10.533835632978096,0.40639491780105536,-7.3698026755852855,0.9310265148705467,-8.585868332046939,0.7825943850815872,-8.518322085939726,0.6333783236925284,-8.687187701207765,0.38205966251514695,-6.654787592642585,0.7817783609629476,-6.519695100428152,0.44421509359501726
-12.696408026755853,0.9644690291443317,-13.152408026755854,0.9999999999999998,-13.338408026755854,0.9786311210156353,-12.122408026755853,0.9903470405704478,-11.869408026755853,0.9653342227921312,-10.917408026755853,0.9742000152043532,-14.870887995940123,0.5885876272068495,-14.06634576800219,0.0813721706381387,-13.260651925545048,0.8579108788688299,-15.259278911056622,0.3858380155261855,-12.709408120509181,0.3865338969116516,-16.13738011045044,0.30498019904598656,-16.508884464040133,0.28097663956712965,-14.13875312493887,0.49182499944728925,-13.378857856232681,0.47883890247593885,-10.389936465988331,0.44620251360984076,-7.264408026755854,0.9367151482971001,-8.441969165057174,0.8116220104601716,-8.37442291894996,0.6674525092842685,-8.543288534218,0.42084897868316246,-6.510888425652819,0.8055464461823448,-6.375795933438386,0.4902794316858532
-12.59101337792642,0.9675007445635448,-13.047013377926422,1.0,-13.233013377926422,0.9811272477339111,-12.017013377926421,0.9917140278267504,-11.764013377926421,0.9699690352598991,-10.81201337792642,0.9766493714193263,-14.726988828950354,0.6273380532673183,-13.922446601012421,0.09320601755807807,-13.116752758555279,0.8735980366865702,-15.115379744066853,0.424131929114475,-12.565508953519412,0.41882405668639755,-15.993480943460671,0.3402670089129676,-16.364985297050364,0.31134071267425656,-13.9948539579491,0.5335500431341911,-13.234958689242912,0.513400163857486,-10.246037298998562,0.48671226691168035,-7.159013377926421,0.9419638542040906,-8.298069998067405,0.8375782939345907,-8.230523751960192,0.6998605021675818,-8.399389367228231,0.460640770977872,-6.36698925866305,0.8272976589487547,-6.231896766448617,0.536509436236218
-12.485618729096988,0.9702817467026829,-12.94161872909699,1.0,-13.12761872909699,0.9833367633105359,-11.91161872909699,0.9928888215576117,-11.65861872909699,0.9740008631104665,-10.706618729096988,0.9788712379602127,-14.583089661960589,0.664518955450397,-13.778547434022652,0.1065612106757285,-12.972853591565514,0.8877798210441771,-14.971480577077084,0.4633590568898733,-12.421609786529647,0.4518249619951703,-15.849581776470902,0.37741949760350796,-16.221086130060595,0.34341889145783727,-13.850954790959332,0.5748109157495446,-13.091059522253143,0.547833756647531,-10.102138132008793,0.5273973446544112,-7.053618729096989,0.9468019665495471,-8.154170831077636,0.8605725027105433,-8.086624584970423,0.7303859861939592,-8.255490200238462,0.5009406446479782,-6.223090091673281,0.8470777037929057,-6.087997599458852,0.5821202723197644
-12.380224080267556,0.972831457574596,-12.83622408026756,1.0,-13.02222408026756,0.9852914791967687,-11.806224080267558,0.9938980766639643,-11.553224080267558,0.9775039491645846,-10.601224080267556,0.9808858263938885,-14.43919049497082,0.6997656254937553,-13.634648267032887,0.12157346824365929,-12.828954424575745,0.9005515986269044,-14.82758141008732,0.5030449791261837,-12.277710619539878,0.4852550337384684,-15.705682609481137,0.41607021105551706,-16.07718696307083,0.3769928550310652,-13.707055623969566,0.6150552334817766,-12.947160355263378,0.5818154468020076,-9.958238965019028,0.5677217544546319,-6.948224080267558,0.9512576257337977,-8.01027166408787,0.8807747757962783,-7.9427254179806575,0.758876517743416,-8.111591033248697,0.5412283005241368,-6.079190924683516,0.8649620748937776,-5.944098432469083,0.6263684719963752
-12.274829431438125,0.9751680116496517,-12.730829431438128,1.0,-12.916829431438128,0.9870199198362891,-11.700829431438127,0.9947648483293425,-11.447829431438127,0.9805444626286144,-10.495829431438125,0.9827117200804653,-14.295291327981051,0.7327981909420996,-13.490749100043118,0.13837308899010572,-12.685055257585976,0.9120138793949492,-14.68368224309755,0.5426925709313294,-12.133811452550109,0.5188175712671114,-15.561783442491368,0.45578137150197634,-15.93328779608106,0.4117905534370562,-13.563156456979797,0.6537847001996108,-12.80326118827361,0.6150378805115417,-9.814339798029259,0.6071682823801057,-6.842829431438126,0.9553576924104118,-7.8663724970981015,0.898395454433381,-7.7988262509908886,0.7852416409117714,-7.967691866258928,0.5809840680806047,-5.935291757693747,0.8810485689539411,-5.800199265479314,0.6685987031477704
-12.169434782608693,0.9773083041763557,-12.625434782608696,1.0,-12.811434782608696,0.9885476073049947,-11.595434782608695,0.9955090523473998,-11.342434782608695,0.9831810981943823,-10.390434782608693,0.9843659741214967,-14.151392160991286,0.7634251118544375,-13.346849933053353,0.1570790447618785,-12.54115609059621,0.9222690667850941,-14.539783076107785,0.5818066193346496,-11.989912285560344,0.5522111476479404,-15.417884275501603,0.49606285819536744,-15.789388629091295,0.44749312292942045,-13.419257289990032,0.6905778747246708,-12.659362021283844,0.6472213158913342,-9.670440631039494,0.6452643867823508,-6.737434782608695,0.9591276919756208,-7.722473330108336,0.91366717958591,-7.654927084001123,0.8094478009406691,-7.823792699269163,0.6197153707631966,-5.791392590703982,0.8954503760972852,-5.656300098489549,0.70827881312285
-12.064040133779262,0.9792680447605769,-12.520040133779265,1.0,-12.706040133779265,0.989897334313436,-11.490040133779264,0.9961478735671753,-11.237040133779264,0.9854657104763712,-10.285040133779262,0.9858642153874988,-14.007492994001517,0.7915401779714605,-13.202950766063584,0.17779196740984696,-12.397256923606442,0.9314188476285928,-14.395883909118016,0.6199182405853931,-11.846013118570575,0.585140359479395,-15.273985108511834,0.5363955201832817,-15.645489462101526,0.4837454323509122,-13.275358123000263,0.7251050157321766,-12.515462854294075,0.6781222734001748,-9.526541464049725,0.6816033766065179,-6.632040133779263,0.9625917850170522,-7.578574163118567,0.9268304302187677,-7.511027917011354,0.831511023809435,-7.679893532279394,0.6569803107589528,-5.647493423714213,0.9082900150410802,-5.51240093149978,0.745019745006847
-11.95864548494983,0.9810618144654614,-12.414645484949833,1.0,-12.600645484949833,0.9910894224751312,-11.384645484949832,0.9966961263337714,-11.131645484949832,0.9874439533802751,-10.17964548494983,0.9872207410543022,-13.863593827011751,0.8171144180559144,-13.059051599073815,0.20058621111560282,-12.253357756616676,0.9395621787254004,-14.251984742128247,0.6566065851338818,-11.70211395158081,0.6173261253304168,-15.130085941522065,0.5762575715850896,-15.501590295111757,0.5201696316590984,-13.131458956010494,0.757134365260047,-12.371563687304306,0.7075396046928614,-9.382642297059956,0.7158590325956736,-6.526645484949832,0.9657727593979869,-7.434674996128798,0.9381225904663278,-7.367128750021585,0.8514883413542049,-7.535994365289625,0.6924060742030996,-5.503594256724444,0.9196942429167749,-5.368501764510015,0.7785799156338175
-11.853250836120399,0.9827031249899252,-12.309250836120402,1.0,-12.495250836120402,0.9921419639656309,-11.2792508361204,0.9971665711330784,-11.0262508361204,0.9891559031637472,-10.074250836120399,0.9884486144580279,-13.719694660021982,0.8401846364560727,-12.91515243208405,0.2255013413387798,-12.109458589626907,0.946793805369593,-14.108085575138482,0.6915157867051007,-11.55821478459104,0.6485147841015101,-14.9861867745323,0.6151512709538766,-15.357691128121992,0.556380660949445,-12.987559789020729,0.7865304824397351,-12.22766452031454,0.7353177804793067,-9.23874313007019,0.7477929000362309,-6.4212508361204,0.9686920400796073,-7.290775829139033,0.9477702536895265,-7.22322958303182,0.8694688321717207,-7.3920951982998595,0.7257007368702922,-5.359695089734679,0.9297899637123426,-5.224602597520246,0.8088562121487878
-11.747856187290967,0.9842044787445506,-12.20385618729097,1.0,-12.38985618729097,0.9930710456271623,-11.17385618729097,0.9975701917169784,-10.920856187290969,0.9906366510916278,-9.968856187290967,0.9895597573945488,-13.575795493032217,0.860840274070724,-12.77125326509428,0.25253359319200264,-11.965559422637142,0.9532032366492252,-13.964186408148713,0.7243658939625789,-11.414315617601275,0.678485393175595,-14.84228760754253,0.652627034759377,-15.213791961132223,0.5920023941248995,-12.84366062203096,0.8132461626139418,-12.083765353324772,0.7613474873984916,-9.094843963080422,0.7772545388682981,-6.315856187290969,0.971369713218393,-7.146876662149264,0.955984270741018,-7.079330416042051,0.8855649679595481,-7.248196031310091,0.7566580751044403,-5.21579592274491,0.9387010841520838,-5.08070343053048,0.8358653629602334
-11.64246153846154,0.9855774288712544,-12.098461538461539,1.0,-12.284461538461539,0.9938909552664261,-11.068461538461538,0.9979164368781982,-10.815461538461538,0.9919168570155427,-9.86346153846154,0.9905650382489145,-13.431896326042448,0.8792100435676379,-12.627354098104515,0.28162802988087854,-11.821660255647373,0.958874100141134,-13.820287241158947,0.7549574291604294,-11.270416450611506,0.707054838653862,-14.698388440552765,0.6883025947476188,-15.069892794142458,0.6266829970517038,-12.699761455041195,0.8373099585075626,-11.939866186335006,0.7855638604561619,-8.950944796090656,0.8041758505622979,-6.210461538461541,0.9738245615023089,-7.002977495159499,0.9629569827070995,-6.935431249052286,0.8999047488278855,-7.104296864320325,0.7851559288723999,-5.071896755755144,0.9465462190386164,-4.9368042635407114,0.8597199360986272
-11.537066889632108,0.9868326384494984,-11.993066889632107,1.0,-12.179066889632107,0.9946143703958421,-10.963066889632106,0.9982134308261871,-10.710066889632106,0.9930232592312617,-9.758066889632108,0.9914743555509922,-13.28799715905268,0.8954494213963211,-12.483454931114746,0.3126722785714634,-11.677761088657604,0.9638838020407691,-13.676388074169179,0.783170052220782,-11.126517283621737,0.7340806092120016,-14.554489273562996,0.7218756573452694,-14.925993627152689,0.66010819660725,-12.555862288051426,0.8588113765547604,-11.795967019345238,0.807942836234718,-8.807045629100887,0.8285610949276857,-6.105066889632109,0.9760741080960045,-6.85907832816973,0.9688610977276906,-6.791532082062517,0.912624914568425,-6.960397697330556,0.8111493533932582,-4.9279975887653755,0.9534371243848707,-4.7929050965509425,0.8806028183064056
-11.431672240802676,0.9879799382996275,-11.887672240802676,1.0,-12.073672240802676,0.9952525300213009,-10.857672240802675,0.9984681558334502,-10.604672240802675,0.9939791388701982,-9.652672240802676,0.9922967167224737,-13.144097992062914,0.9097296878089771,-12.339555764124977,0.3454927817847888,-11.533861921667839,0.9683034256152093,-13.53248890717941,0.808956424470266,-10.982618116631972,0.7594613133862423,-14.410590106573228,0.7531295462397507,-14.78209446016292,0.6920114585742878,-12.411963121061657,0.8778855599459756,-11.652067852355469,0.82849618615743,-8.663146462111118,0.8504743518824835,-5.999672240802678,0.9781346669441355,-6.715179161179961,0.9738497379869067,-6.647632915072748,0.9238653534781484,-6.8164985303407875,0.8346601561741502,-4.784098421775607,0.9594777300977471,-4.649005929561177,0.8987431013093824
-11.326277591973245,0.9890283829359813,-11.782277591973244,1.0,-11.968277591973244,0.995815390315589,-10.752277591973243,0.9986866105083356,-10.499277591973243,0.9948047391103491,-9.547277591973245,0.9930403119139055,-13.000198825073145,0.9222288571909989,-12.195656597135212,0.3798544339789578,-11.38996275467807,0.9721978094588982,-13.388589740189644,0.8323326962082438,-10.838718949642203,0.7831352068018849,-14.266690939583462,0.7819322747449798,-14.638195293173155,0.7221804940605272,-12.268063954071891,0.8946988318759986,-11.508168685365703,0.8472657872900186,-8.519247295121353,0.8700260404592828,-5.894277591973246,0.9800213975285679,-6.571279994190196,0.9780572684259182,-6.503733748082983,0.9337647054464315,-6.672599363351022,0.8557644619336127,-4.640199254785841,0.9647636489643224,-4.505106762571408,0.9143952144608498
-11.220882943143813,0.9899863043415263,-11.676882943143813,1.0,-11.862882943143813,0.9963117651634082,-10.646882943143812,0.9988739467277278,-10.393882943143812,0.9955176408529516,-9.441882943143813,0.9937125829342143,-12.85629965808338,0.9331245689768322,-12.051757430145443,0.4154642472471881,-11.246063587688305,0.9756257561604966,-13.244690573199875,0.8533670962042461,-10.694819782652438,0.8050771225000655,-14.122791772593693,0.8082302223392113,-14.494296126183386,0.7504599714868091,-12.124164787082123,0.909435987479669,-11.364269518375934,0.8643176290344159,-8.375348128131584,0.8873597860764584,-5.788882943143815,0.981748362487444,-6.427380827200427,0.9816006053093891,-6.359834581093214,0.942457071862288,-6.528700196361253,0.8745797555196251,-4.496300087796072,0.9693820506007296,-4.361207595581643,0.9278221590544689
