Bs_03,Mean_fit_03,Bs_11,Mean_fit_11,Bs_01,Mean_fit_01,Bs_02,Mean_fit_02,Bs_10,Mean_fit_10,Bs_04,Mean_fit_04,Bs_05,Mean_fit_05,Bs_09,Mean_fit_09,Bs_06,Mean_fit_06,Bs_08,Mean_fit_08,Bs_07,Mean_fit_07
-21.467107023411373,0.7786486755926456,-21.467107023411373,0.8277164424382316,-21.467107023411373,0.7289140954915885,-21.467107023411373,0.6446447833862957,-21.467107023411373,0.6416785591643277,-21.467107023411373,0.3889744305829376,-21.467107023411373,0.22366320610300142,-21.467107023411373,0.17794473450263346,-21.467107023411373,0.041072808104469866,-21.467107023411373,0.023024031404326926,-21.467107023411373,0.015242189394665808
-21.35401337792642,0.7979737340321152,-21.35401337792642,0.8459796577247343,-21.35401337792642,0.7566952991812299,-21.35401337792642,0.6700624067491193,-21.35401337792642,0.6731036333305007,-21.35401337792642,0.4307548056863919,-21.35401337792642,0.2423503642187342,-21.35401337792642,0.21000816515243706,-21.35401337792642,0.04709645097292377,-21.35401337792642,0.026358682236770372,-21.35401337792642,0.017020285721985544
-21.24091973244147,0.8160102880079779,-21.24091973244147,0.8626281612893271,-21.24091973244147,0.7824790628556205,-21.24091973244147,0.694523492753854,-21.24091973244147,0.70304810941916,-21.24091973244147,0.4735449121185104,-21.24091973244147,0.26207178008583504,-21.24091973244147,0.24611929307686448,-21.24091973244147,0.05395380230396479,-21.24091973244147,0.030161391872228067,-21.24091973244147,0.019001805585354914
-21.12782608695652,0.8327740236756945,-21.12782608695652,0.877737159982873,-21.12782608695652,0.8062301327526589,-21.12782608695652,0.7179344739473069,-21.12782608695652,0.7313444073838006,-21.12782608695652,0.5167271805623442,-21.12782608695652,0.282799017869014,-21.12782608695652,0.2861903080988954,-21.12782608695652,0.06174490381869473,-21.12782608695652,0.03449327453343426,-21.12782608695652,0.021209038665350153
-21.014732441471573,0.848294334017573,-21.014732441471573,0.8913935992685752,-21.014732441471573,0.827958027519986,-21.014732441471573,0.7402223770887685,-21.014732441471573,0.7578729804425446,-21.014732441471573,0.5596610757626829,-21.014732441471573,0.30448914535457405,-21.014732441471573,0.3299301532647088,-21.014732441471573,0.0705771333410963,-21.014732441471573,0.039422027484312644,-21.014732441471573,0.02366647661745848
-20.90163879598662,0.8626118379089677,-20.90163879598662,0.9036920202728205,-20.90163879598662,0.8477097361574514,-20.90163879598662,0.7613346167533918,-20.90163879598662,0.7825608112611369,-20.90163879598662,0.6017206437515661,-20.90163879598662,0.32708417182585736,-20.90163879598662,0.37682591932019044,-20.90163879598662,0.08056427622098059,-20.90163879598662,0.045022210615739806,-20.90163879598662,0.026400971494907565
-20.788545150501673,0.8757759762057112,-20.788545150501673,0.9147310057023984,-20.788545150501673,0.8655620046315028,-20.788545150501673,0.7812381353457258,-20.788545150501673,0.8053778392527859,-20.788545150501673,0.6423302711754078,-20.788545150501673,0.35051090272954405,-20.788545150501673,0.42614815914791365,-20.788545150501673,0.09182504153256207,-20.788545150501673,0.05137539125429454,-20.788545150501673,0.02944189031723311
-20.675451505016724,0.8878427660109489,-20.675451505016724,0.9246102409559401,-20.675451505016724,0.8816137954547343,-20.675451505016724,0.799918015532709,-20.675451505016724,0.8263319094425837,-20.675451505016724,0.6809944298159016,-20.675451505016724,0.3746812707714659,-20.675451505016724,0.476984834743245,-20.675451505016724,0.1044809072397944,-20.675451505016724,0.05857009858359606,-20.675451505016724,0.03282126080782814
-20.562357859531772,0.8988727684496951,-20.562357859531772,0.9334281729936332,-20.562357859531772,0.8959793428914732,-20.562357859531772,0.8173757024907558,-20.562357859531772,0.8454628417543383,-20.562357859531772,0.7173183776194302,-20.562357859531772,0.3994931822153335,-20.562357859531772,0.5283028730328287,-20.562357859531772,0.11865318480240084,-20.562357859531772,0.06670152085377894,-20.562357859531772,0.03657390200993682
-20.44926421404682,0.9089293022444093,-20.44926421404682,0.9412802200899343,-20.44926421404682,0.908782068223673,-20.44926421404682,0.8336269725862981,-20.44926421404682,0.862836162643621,-20.44926421404682,0.7510184635533177,-20.44926421404682,0.424831890173196,-20.44926421404682,0.5790295932598049,-20.44926421404682,0.1344592151503346,-20.44926421404682,0.07587086766334308,-20.44926421404682,0.040737531974875445
-20.336170568561872,0.9180769161592107,-20.336170568561872,0.9482574683852375,-20.336170568561872,0.9201494826523341,-20.336170568561872,0.8486997747224553,-20.336170568561872,0.8785369429180984,-20.336170568561872,0.7819223862409814,-20.336170568561872,0.4505718753223216,-20.336170568561872,0.6281408928547918,-20.336170568561872,0.15200764973918982,-20.336170568561872,0.08618431042693796,-20.336170568561872,0.04535284300302035
-20.223076923076924,0.9263801183321098,-20.223076923076924,0.9544457835629986,-20.223076923076924,0.9302090986693718,-20.223076923076924,0.8626320535714395,-20.223076923076924,0.8926640697046364,-20.223076923076924,0.8099610986546434,-20.223076923076924,0.4765791813145887,-20.223076923076924,0.6747411613185201,-20.223076923076924,0.17139283707321762,-20.223076923076924,0.09775140870427296,-20.223076923076924,0.050463533028478766
-20.109983277591972,0.9339023495346598,-20.109983277591972,0.959925265387167,-20.109983277591972,0.939085295696271,-20.109983277591972,0.8754696432164204,-20.109983277591972,0.9053251656020506,-20.109983277591972,0.8351548200242194,-20.109983277591972,0.5027141202740856,-20.109983277591972,0.7181222325009913,-20.109983277591972,0.19268842917122844,-20.109983277591972,0.11068293104450838,-20.109983277591972,0.05611627971728841
-19.996889632107024,0.9407051800682344,-19.996889632107024,0.9647699769110487,-19.996889632107024,0.9468970393868629,-19.996889632107024,0.8872642979105446,-19.996889632107024,0.9166322667145209,-19.996889632107024,0.8575957946538463,-19.996889632107024,0.5288342364943539,-19.996889632107024,0.7577943111265685,-19.996889632107024,0.21594044255207198,-19.996889632107024,0.12508798971261778,-19.996889632107024,0.06236064177338991
-19.883795986622076,0.9468477057421368,-19.883795986622076,0.9690478870144339,-19.883795986622076,0.9537563308104471,-19.883795986622076,0.8980719057171043,-19.883795986622076,0.9266982901204146,-19.883795986622076,0.8774301545530607,-19.883795986622076,0.5547973967509334,-19.883795986622076,0.7934885216262978,-19.883795986622076,0.2411601470220768,-19.883795986622076,0.14107043283555143,-19.883795986622076,0.06924886993463311
-19.770702341137124,0.9523861165432709,-19.770702341137124,0.9728209731024193,-19.770702341137124,0.959767255698095,-19.770702341137124,0.9079509120886989,-19.770702341137124,0.9356342621980275,-19.770702341137124,0.8948406921996462,-19.770702341137124,0.5804648657978585,-19.770702341137124,0.8251362585225852,-19.770702341137124,0.26831729775078994,-19.770702341137124,0.15872447879595197,-19.770702341137124,0.0768356083617126
-19.657608695652172,0.957373411584723,-19.657608695652172,0.9761454392903798,-19.657608695652172,0.9650255094086126,-19.657608695652172,0.9169609647532027,-19.657608695652172,0.9435472406192585,-19.657608695652172,0.9100317167826236,-19.657608695652172,0.6057042267752987,-19.657608695652172,0.8528335192991027,-19.657608695652172,0.29733434858697855,-19.657608695652172,0.17812963889835304,-19.657608695652172,0.08517746580486814
-19.544515050167224,0.9618592351642026,-19.544515050167224,0.9790720135408705,-19.544515050167224,0.9696182855837299,-19.544515050167224,0.925161778891696,-19.544515050167224,0.9505388414216132,-19.544515050167224,0.923216586744472,-19.544515050167224,0.6303920182825835,-19.544515050167224,0.8767987502555143,-19.544515050167224,0.328082357740976,-19.544515050167224,0.19934505620951648,-19.544515050167224,0.09433243537085843
-19.431421404682276,0.9658898108161852,-19.431421404682276,0.9816462946192692,-19.431421404682276,0.9736244320840031,-19.431421404682276,0.9326122124466177,-19.431421404682276,0.956704274386039,-19.431421404682276,0.9346080562845508,-19.431421404682276,0.6544159813584538,-19.431421404682276,0.8973311954182506,-19.431421404682276,0.3603792897626833,-19.431421404682276,0.22240348839270185,-19.431421404682276,0.10435914226708795
-19.318327759197324,0.9695079527428834,-19.318327759197324,0.9839091262046435,-19.318327759197324,0.9771147942685329,-19.318327759197324,0.9393695351762739,-19.318327759197324,0.96213179108482,-19.318327759197324,0.9444112644343137,-19.318327759197324,0.6776768381100208,-19.318327759197324,0.9147743600984494,-19.318327759197324,0.39399130525991916,-19.318327759197324,0.2473052728819465,-19.318327759197324,0.11531590099019877
-19.205234113712375,0.9727531366879031,-19.205234113712375,0.9858969809760902,-19.205234113712375,0.9801526814377175,-19.205234113712375,0.9454888713316313,-19.205234113712375,0.9669024570501179,-19.205234113712375,0.9528190191264069,-19.205234113712375,0.7000895561429247,-19.205234113712375,0.9294868546501818,-19.205234113712375,0.4286374024861091,-19.205234113712375,0.27401272072791805,-19.205234113712375,0.1272595675094761
-19.092140468227424,0.9756616149803958,-19.092140468227424,0.9876423420251896,-19.092140468227424,0.9827944064169626,-19.092140468227424,0.9510227940819364,-19.092140468227424,0.9710901698849351,-19.092140468227424,0.9600089558617393,-19.092140468227424,0.7215840859796063,-19.092140468227424,0.9418210629495232,-19.092140468227424,0.46399744657758685,-19.092140468227424,0.30244547218346113,-19.092140468227424,0.14024417852610868
-18.979046822742475,0.9782665629990225,-18.979046822742475,0.9891740726048408,-18.979046822742475,0.9850898604231813,-18.979046822742475,0.9560210495767453,-18.979046822742475,0.9747618568433012,-18.979046822742475,0.966142148294801,-18.979046822742475,0.7421055892858793,-18.979046822742475,0.9521089268797884,-18.979046822742475,0.49972323318464995,-18.979046822742475,0.33247739017146843,-18.979046822742475,0.15431937926128567
-18.865953177257524,0.9805982466071409,-18.865953177257524,0.9905177681206214,-18.865953177257524,0.9870830954465571,-18.865953177257524,0.9605303893704293,-18.865953177257524,0.9779777971237154,-18.865953177257524,0.9713627874860696,-18.865953177257524,0.7616142015550138,-18.865953177257524,0.9606535746323152,-18.865953177257524,0.5354518459865014,-18.865953177257524,0.3639355449767235,-18.865953177257524,0.1695286536886193
-18.752859531772575,0.9826842021541727,-18.752859531772575,0.9916960865168751,-18.752859531772575,0.9888128945110303,-18.752859531772575,0.9645944914842298,-18.752859531772575,0.9807920250335939,-18.752859531772575,0.9757986058514715,-18.752859531772575,0.7800843923570981,-18.752859531772575,0.967725378470013,-18.752859531772575,0.5708202541021102,-18.752859531772575,0.39660173850892533,-18.752859531772575,0.18590738668069076
-18.639765886287627,0.984549422411002,-18.639765886287627,0.9927290549164541,-18.639765886287627,0.990313316563334,-18.639765886287627,0.9682539523456745,-18.639765886287627,0.9832527798549673,-18.639765886287627,0.9795617862524738,-18.639765886287627,0.7975039986802802,-18.639765886287627,0.973561135189906,-18.639765886287627,0.6054799192554781,-18.639765886287627,0.43021682523371635,-18.639765886287627,0.20348080582293812
-18.526672240802675,0.9862165433155599,-18.526672240802675,0.9936343516412274,-18.526672240802675,0.991614207637914,-18.526672240802675,0.9715463340000507,-18.526672240802675,0.9854029764992234,-18.526672240802675,0.9827501574546653,-18.526672240802675,0.8138730124186688,-18.526672240802675,0.9783652859891522,-18.526672240802675,0.6391101811501511,-18.526672240802675,0.46448782261571714,-18.526672240802675,0.22226187082141152
-18.413578595317727,0.9877060276660226,-18.413578595317727,0.9944275636585453,-18.413578595317727,0.9927416736123233,-18.413578595317727,0.9745062531697455,-18.413578595317727,0.9872806778792399,-18.413578595317727,0.9854485299425088,-18.413578595317727,0.8292022024913176,-18.413578595317727,0.9823123443923166,-18.413578595317727,0.6714293631570407,-18.413578595317727,0.499097498703793,-18.413578595317727,0.24224919909527923
-18.300484949832775,0.989036342937122,-18.300484949832775,0.9951224201420887,-18.300484949832775,0.9937185125446211,-18.300484949832775,0.9771655008323921,-18.300484949832775,0.9889195554506097,-18.300484949832775,0.9877300692957396,-18.300484949832775,0.8435116466183697,-18.300484949832775,0.9855499332642994,-18.300484949832775,0.7022028522109033,-18.300484949832775,0.5337158253243707,-18.300484949832775,0.2634251353196255
-18.187391304347827,0.9902241312366866,-18.187391304347827,0.9957310032664618,-18.187391304347827,0.9945646064817262,-18.187391304347827,0.9795531829269251,-18.187391304347827,0.9903493287319479,-18.187391304347827,0.9896576381925065,-18.187391304347827,0.8568292388361429,-18.187391304347827,0.9882020240343922,-18.187391304347827,0.7312477934746652,-18.187391304347827,0.5680124450098923,-18.187391304347827,0.28575408788122736
-18.074297658862875,0.9912843700917036,-18.074297658862875,0.9962639376245515,-18.074297658862875,0.9952972739237587,-18.074297658862875,0.981695874538518,-18.074297658862875,0.9915961779789291,-18.074297658862875,0.9912850636604542,-18.074297658862875,0.8691892278004344,-18.074297658862875,0.9903721188268338,-18.074297658862875,0.7584344298595377,-18.074297658862875,0.6016691642762271,-18.074297658862875,0.30918126363592036
-17.961204013377927,0.9922305232817665,-17.961204013377927,0.9967305598059505,-17.961204013377927,0.9959315849704727,-17.961204013377927,0.9836177814426171,-17.961204013377927,0.9926831267275695,-17.961204013377927,0.992658304840684,-17.961204013377927,0.8806308290553709,-17.961204013377927,0.9921462233262304,-17.961204013377927,0.7836844461504476,-17.961204013377927,0.6343914822965093,-17.961204013377927,0.3336319312505238
-17.848110367892975,0.9930746813464955,-17.848110367892975,0.9971390697359811,-17.848110367892975,0.9964806416793215,-17.848110367892975,0.9853409042046988,-17.848110367892975,0.9936303927960884,-17.848110367892975,0.9938165096767276,-17.848110367892975,0.8911969427461305,-17.848110367892975,0.9935955322621629,-17.848110367892975,0.8069669065374963,-17.848110367892975,0.6659182931240457,-17.848110367892975,0.3590113305087234
-17.735016722408027,0.9938276917035176,-17.735016722408027,0.9974966653732428,-17.735016722408027,0.9969558264228057,-17.735016722408027,0.9868852011462393,-17.735016722408027,0.9944557076791426,-17.735016722408027,0.9947929578712438,-17.735016722408027,0.9009329974679986,-17.735016722408027,0.9947787981785555,-17.735016722408027,0.8282924885936361,-17.735016722408027,0.6960291355161494,-17.735016722408027,0.38520531900897903
-17.62192307692308,0.9944992785433537,-17.62192307692308,0.9978096623185554,-17.62192307692308,0.9973670211169349,-17.62192307692308,0.9882687474153272,-17.62192307692308,0.9951746052003676,-17.62192307692308,0.9956158932457119,-17.62192307692308,0.9098859315451269,-17.62192307692308,0.9957443845757267,-17.62192307692308,0.8477067254019787,-17.62192307692308,0.7245486618120246,-17.62192307692308,0.41208180893994073
-17.508829431438127,0.9950981528328318,-17.508829431438127,0.9980835998143563,-17.508829431438127,0.9977228001571533,-17.508829431438127,0.9895078881621926,-17.508829431438127,0.9958006809057215,-17.508829431438127,0.9963092521594946,-17.508829431438127,0.9181033152594968,-17.508829431438127,0.9965320221485415,-17.508829431438127,0.8652828953731819,-17.508829431438127,0.7513483034736728,-17.508829431438127,0.4394929971782348
-17.39573578595318,0.9956321128727706,-17.39573578595318,0.9983233345220975,-17.39573578595318,0.998030599783633,-17.39573578595318,0.9906173844365953,-17.39573578595318,0.9963458240594909,-17.39573578595318,0.9968932965660215,-17.39573578595318,0.925632611456835,-17.39573578595318,0.9971742959132744,-17.39573578595318,0.8811150773534796,-17.39573578595318,0.7763453782304299,-17.39573578595318,0.46727833579607136
-17.282642140468226,0.996108135929717,-17.282642140468226,0.9985331233640181,-17.282642140468226,0.9982968664343541,-17.282642140468226,0.9916105509160613,-17.282642140468226,0.9968204243092628,-17.282642140468226,0.9973851611116507,-17.282642140468226,0.9325205674589012,-17.282642140468226,0.9976978945747409,-17.282642140468226,0.8953117465282903,-17.282642140468226,0.7995000793104707,-17.282642140468226,0.4952681327470544
-17.169548494983278,0.9965324615045669,-17.169548494983278,0.9987166966107638,-17.169548494983278,0.9985271864535994,-17.169548494983278,0.9924993849606207,-17.169548494983278,0.9972335551644566,-17.169548494983278,0.997799323789054,-17.169548494983278,0.9388127281407892,-17.169548494983278,0.9981246536676057,-17.169548494983278,0.9079901477302222,-17.169548494983278,0.8208108967602902,-17.169548494983278,0.5232876204622656
-17.056454849498326,0.9969106668203989,-17.056454849498326,0.9988773222917451,-17.056454849498326,0.9987263993207224,-17.056454849498326,0.9932946867885364,-17.056454849498326,0.9975931364227089,-17.056454849498326,0.9981480093091565,-17.056454849498326,0.9445530581712275,-17.056454849498326,0.9984724222538367,-17.056454849498326,0.919271562296677,-17.056454849498326,0.8403090476103882,-17.056454849498326,0.5511612897023592
-16.943361204013378,0.9972477351137238,-16.943361204013378,0.9990178629037465,-16.943361204013378,0.9988986963599867,-16.943361204013378,0.9940061707939698,-16.943361204013378,0.9979060776080576,-16.943361204013378,0.9984415337416754,-16.943361204013378,0.9497836605317956,-16.943361204013378,0.9987557802162321,-16.943361204013378,0.929277490107744,-16.943361204013378,0.8580524514769003,-16.943361204013378,0.5787172624971119
-16.830267558528426,0.9975481173023866,-16.830267558528426,0.9991408252969293,-16.830267558528426,0.999047706693979,-16.830267558528426,0.9946425681951183,-16.830267558528426,0.9981784043758857,-16.830267558528426,0.9986885982230912,-16.830267558528426,0.9545445783031733,-16.830267558528426,0.9989866300523855,-16.830267558528426,0.938126701348679,-16.830267558528426,0.874119703154184,-16.830267558528426,0.6057914745023434
-16.717173913043478,0.9978157875833055,-16.717173913043478,0.9992484045271227,-16.717173913043478,0.9991765720150866,-16.717173913043478,0.9952117213215521,-16.717173913043478,0.9984153697076712,-16.717173913043478,0.9988965387284232,-16.717173913043478,0.9588736671299319,-16.717173913043478,0.9991746839048223,-16.717173913043478,0.9459330704030537,-16.717173913043478,0.8886043863691929,-16.717173913043478,0.632231454088736
-16.60408026755853,0.9980542934870132,-16.60408026755853,0.9993425223797816,-16.60408026755853,0.999288011574471,-16.60408026755853,0.9957206699320025,-16.60408026755853,0.9986215515751955,-16.60408026755853,0.9990715381048028,-16.60408026755853,0.9628065265756591,-16.60408026755853,0.9993278635656712,-16.60408026755853,0.9528040825535974,-16.60408026755853,0.9016099620988391,-16.60408026755853,0.6578995206651018
-16.490986622073578,0.9982668008858581,-16.490986622073578,0.9994248611943819,-16.490986622073578,0.9993843786271407,-16.490986622073578,0.9961757300067807,-16.490986622073578,0.9988009386070124,-16.490986622073578,0.9992188058043293,-16.490986622073578,0.9663764796143658,-16.490986622073578,0.999452628471863,-16.490986622073578,0.9588398976887832,-16.490986622073578,0.9132453641507509,-16.490986622073578,0.6826752735190414
-16.37789297658863,0.998456134420449,-16.37789297658863,0.9994968935482962,-16.37789297658863,0.9994677094255523,-16.37789297658863,0.9965825654889837,-16.37789297658863,0.9989570051452893,-16.37789297658863,0.9993427300500578,-16.37789297658863,0.9696145906597932,-16.37789297658863,0.9995542443005812,-16.37789297658863,0.9641328591299155,-16.37789297658863,0.9236213517907498,-16.37789297658863,0.7064572987323794
-16.264799331103678,0.9986248137757934,-16.264799331103678,0.999559908296096,-16.264799331103678,0.9995397657224208,-16.264799331103678,0.9969462534611224,-16.264799331103678,0.999092776942224,-16.264799331103678,0.9994470065312698,-16.264799331103678,0.9725497137267508,-16.264799331103678,0.9996370026881763,-16.264799331103678,0.9687673459375419,-16.264799331103678,0.9328476069222387,-16.264799331103678,0.729164078961276
-16.15170568561873,0.9987750862055154,-16.15170568561873,0.9996150334034243,-16.15170568561873,0.9996020716254643,-16.15170568561873,0.9972713432431639,-16.15170568561873,0.9992108886144632,-16.15170568561873,0.9995347471549678,-16.15170568561873,0.9752085634873088,-16.15170568561873,0.9997044008116648,-16.15170568561873,0.9728198805069237,-16.15170568561873,0.9410305210530767,-16.15170568561873,0.7507341431126434
-16.038612040133778,0.9989089556702706,-16.038612040133778,0.9996632559636462,-16.038612040133778,0.9996559455418004,-16.038612040133778,0.997561909887735,-16.038612040133778,0.9993136338525654,-16.038612040133778,0.99960857187832,-16.038612040133778,0.9776158030885163,-16.038612040133778,0.9997592880622924,-16.038612040133778,0.9763594177102347,-16.038612040133778,0.9482715923097068,-16.038612040133778,0.7711255356327764
-15.92551839464883,0.9990282089254483,-15.92551839464883,0.9997054397399937,-15.92551839464883,0.9997025278566308,-15.92551839464883,0.9978216025311573,-15.92551839464883,0.999403009271164,-15.92551839464883,0.9996706862076122,-15.92551839464883,0.9797941436119985,-15.92551839464883,0.9998039857734651,-15.92551839464883,0.979447755850959,-15.92551839464883,0.9546663414393278,-15.92551839464883,0.7903147155088147
-15.812424749163881,0.9991344388637908,-15.812424749163881,0.9997423405353738,-15.812424749163881,0.9997428049086738,-15.812424749163881,0.9980536880372958,-15.812424749163881,0.9994807526841618,-15.812424749163881,0.999722946567947,-15.812424749163881,0.9817644509658706,-15.812424749163881,0.9998403849081997,-15.812424749163881,0.9821400224267306,-15.812424749163881,0.9603036543416945,-15.812424749163881,0.808295012317874
-15.69933110367893,0.9992290653908753,-15.69933110367893,0.9997746196560043,-15.69933110367893,0.9997776297524614,-15.69933110367893,0.9982610903465573,-15.69933110367893,0.999548376497788,-15.69933110367893,0.9997669154187006,-15.69933110367893,0.9835458568012387,-15.69933110367893,0.9998700257336188,-15.69933110367893,0.9844851987470111,-15.69933110367893,0.9652654638484964,-15.69933110367893,0.8250747715330753
-15.586237458193981,0.999313354085568,-15.586237458193981,0.9998028557030982,-15.586237458193981,0.9998077401341197,-15.586237458193981,0.9984464259161167,-15.586237458193981,0.9996071968321942,-15.586237458193981,0.9998039077067752,-15.586237458193981,0.9851558707406587,-15.586237458193981,0.9998941627841726,-15.586237458193981,0.9865266567092233,-15.586237458193981,0.9696266924999847,-15.586237458193981,0.8406753157928094
-15.47314381270903,0.9993884328736272,-15.47314381270903,0.9998275548985559,-15.47314381270903,0.9998337740516204,-15.47314381270903,0.9986120356105219,-15.47314381270903,0.9996583589088528,-15.47314381270903,0.9998350300073674,-15.47314381270903,0.9866104917998633,-15.47314381270903,0.9999138178167883,-15.47314381270903,0.9883026885693242,-15.47314381270903,0.9734553889096372,-15.47314381270903,0.855128835609082
-15.360050167224081,0.9994553069205685,-15.360050167224081,0.9998491601256473,-15.360050167224081,0.9998562832218608,-15.360050167224081,0.9987600133750005,-15.360050167224081,0.9997028591756953,-15.360050167224081,0.9998612134950996,-15.360050167224081,0.9879243173848915,-15.360050167224081,0.9999298229688737,-15.360050167224081,0.9898470165180748,-15.360050167224081,0.9768130015307879,-15.360050167224081,0.868476304859837
-15.24695652173913,0.9995148719296721,-15.24695652173913,0.9998680588436242,-15.24695652173913,0.9998757447344769,-15.24695652173913,0.998892231997551,-15.24695652173913,0.9997415645839784,-15.24695652173913,0.9998832417121726,-15.24695652173913,0.9891106486638458,-15.24695652173913,0.9999428559259627,-15.24695652173913,0.9911892735046853,-15.24695652173913,0.9797547443290008,-15.24695652173913,0.8807654959993008
-15.133862876254181,0.9995679260125063,-15.133862876254181,0.9998845900157751,-15.133862876254181,0.9998925711352877,-15.133862876254181,0.9990103662406621,-15.133862876254181,0.999775229379606,-15.133862876254181,0.9999017739504562,-15.133862876254181,0.9901815914556322,-15.133862876254181,0.9999534685745338,-15.133862876254181,0.9923554502564161,-15.133862876254181,0.9823300184980474,-15.133862876254181,0.8920491493955489
-15.020769230769233,0.9996151802824953,-15.020769230769233,0.9998990501733235,-15.020769230769233,0.9999071191500465,-15.020769230769233,0.9991159135994818,-15.020769230769233,0.9998045097264142,-15.020769230769233,0.9999173649373876,-15.020769230769233,0.9911481520568942,-15.020769230769233,0.9999621103443411,-15.020769230769233,0.9933683060357352,-15.020769230769233,0.9845828626946148,-15.020769230769233,0.9023833321627063
-14.90767558528428,0.9996572683067537,-14.90767558528428,0.9999116987225252,-14.90767558528428,0.999919697231152,-14.90767558528428,0.9992102129206195,-14.90767558528428,0.9998299764390957,-14.90767558528428,0.9999304814078901,-14.90767558528428,0.9920203276520557,-14.90767558528428,0.9999691472228205,-14.90767558528428,0.9942477425428349,-14.90767558528428,0.9865524112549161,-14.90767558528428,0.911826005317489
-14.794581939799333,0.9996947545375361,-14.794581939799333,0.9999227625890775,-14.794581939799333,0.9999305720856042,-14.794581939799333,0.9992944610946035,-14.794581939799333,0.9998521260684254,-14.794581939799333,0.9999415160534324,-14.794581939799333,0.9928071911283803,-14.794581939799333,0.9999748772429026,-14.794581939799333,0.995011141671,-14.794581939799333,0.9882733455592612,-14.794581939799333,0.92043580456809
-14.68148829431438,0.9997281418321095,-14.68148829431438,0.9999324402823384,-14.68148829431438,0.999939974321345,-14.68148829431438,0.999369728015345,-14.68148829431438,0.9998713905507233,-14.68148829431438,0.9999507992623117,-14.68148829431438,0.9935169702557619,-14.68148829431438,0.9999795430975691,-14.68148829431438,0.9956736686886106,-14.68148829431438,0.9897763282565891,-14.68148829431438,0.9282710296460316
-14.568394648829432,0.9997578781585356,-14.568394648829432,0.9999409054516343,-14.568394648829432,0.9999481033307528,-14.568394648829432,0.9994369699817769,-14.568394648829432,0.9998881456065339,-14.568394648829432,0.9999586090001797,-14.568394648829432,0.9941571212962802,-14.568394648829432,0.9999833424137008,-14.568394648829432,0.9962485429624903,-14.568394648829432,0.9910884136063157,-14.568394648829432,0.9353888296405697
-14.45530100334448,0.9997843625746472,-14.45530100334448,0.9999483099979822,-14.45530100334448,0.9999551315141424,-14.45530100334448,0.9994970417001122,-14.45530100334448,0.9999027180499227,-14.45530100334448,0.9999651791248928,-14.45530100334448,0.9947343971871704,-14.45530100334448,0.9999864361192289,-14.45530100334448,0.9967472786386855,-14.45530100334448,0.9922334299009958,-14.45530100334448,0.9418445669352629
-14.342207357859532,0.9998079505583188,-14.342207357859532,0.9999547867966939,-14.342207357859532,0.9999612079322988,-14.342207357859532,0.9995507070298181,-14.342207357859532,0.9999153921491274,-14.342207357859532,0.9999707063834182,-14.342207357859532,0.9952549104977568,-14.342207357859532,0.9999889552572289,-14.342207357859532,0.9971798978256667,-14.342207357859532,0.9932323319528235,-14.342207357859532,0.9476913396352006
-14.22911371237458,0.9998289587588843,-14.22911371237458,0.9999604520794291,-14.22911371237458,0.9999664614651156,-14.22911371237458,0.9995986486024003,-14.22911371237458,0.9999264151612677,-14.22911371237458,0.9999753562994357,-14.22911371237458,0.995724191400315,-14.22911371237458,0.9999910065350864,-14.22911371237458,0.9975551188329197,-14.22911371237458,0.9941035230964924,-14.22911371237458,0.9529796413498507
-14.116020066889632,0.999847669232136,-14.116020066889632,0.9999654075182289,-14.116020066889632,0.9999710035430301,-14.116020066889632,0.9996414764293087,-14.116020066889632,0.9999360021480445,-14.116020066889632,0.9999792681273224,-14.116020066889632,0.9961472409203173,-14.116020066889632,0.9999926768434527,-14.116020066889632,0.9978805219439859,-14.116020066889632,0.9948631471980675,-14.116020066889632,0.9577571374253964
-14.002926421404684,0.9998643332147026,-14.002926421404684,0.9999697420487662,-14.002926421404684,0.9999749305089657,-14.002926421404684,0.9996797356036683,-14.002926421404684,0.9999443401655911,-14.002926421404684,0.9999825590204403,-14.002926421404684,0.9965285797460436,-14.002926421404684,0.9999940369361872,-14.002926421404684,0.9981626950763282,-14.002926421404684,0.9955253518626898,-14.002926421404684,0.962068537819676
-13.889832775919732,0.9998791744876359,-13.889832775919732,0.9999735334654033,-13.889832775919732,0.9999783256607137,-13.889832775919732,0.999713913190014,-13.889832775919732,0.9999515919096332,-13.889832775919732,0.9999853275382388,-13.889832775919732,0.996872292883554,-13.889832775919732,0.9999951444270208,-13.889832775919732,0.9984073615222928,-13.889832775919732,0.9961025244836834,-13.889832775919732,0.9659555484652497
-13.776739130434784,0.9998923923737059,-13.776739130434784,0.9999768498165865,-13.776739130434784,0.9999812610169528,-13.776739130434784,0.9997444443866588,-13.776739130434784,0.9999578988866259,-13.776739130434784,0.9999876565969941,-13.776739130434784,0.99718207044254,-13.776739130434784,0.9999960462297826,-13.776739130434784,0.9986194917912894,-13.776739130434784,0.9966055030365027,-13.776739130434784,0.9694568849212757
-13.663645484949832,0.9999041644081252,-13.663645484949832,0.9999797506255531,-13.663645484949832,0.9999837988442736,-13.663645484949832,0.9997717180367086,-13.663645484949832,0.9999633841724112,-13.663645484949832,0.9999896159523931,-13.663645484949832,0.997461244833217,-13.663645484949832,0.9999967805454927,-13.663645484949832,0.9988034013939397,-13.663645484949832,0.9970437636439164,-13.663645484949832,0.9726083341845561
