"Bs_1,2-Dichlorobenzene","Mean_fit_1,2-Dichlorobenzene",Bs_Ethylbenzene,Mean_fit_Ethylbenzene,Bs_Isobutylbenzene,Mean_fit_Isobutylbenzene,Bs_n-Butylbenzene,Mean_fit_n-Butylbenzene,Bs_p-Xylene,Mean_fit_p-Xylene,Bs_Toluene,Mean_fit_Toluene,"Bs_1,2-Benzenedithiol","Mean_fit_1,2-Benzenedithiol",Bs_Thianaphthene,Mean_fit_Thianaphthene,Bs_Benzofuran,Mean_fit_Benzofuran,Bs_Benzene,Mean_fit_Benzene,Bs_m-xylene,Mean_fit_m-xylene,Bs_1-Methylpyrrole,Mean_fit_1-Methylpyrrole,"Bs_Thieno[2,3-c]pyridine","Mean_fit_Thieno[2,3-c]pyridine",Bs_Indene,Mean_fit_Indene,Bs_n-Methylaniline,Mean_fit_n-Methylaniline,Bs_o-xylene,Mean_fit_o-xylene,Bs_2-Fluorobenzaldehyde,Mean_fit_2-Fluorobenzaldehyde,Bs_Indole,Mean_fit_Indole,Bs_Phenol,Mean_fit_Phenol
-8.838217391304347,0.9791624289460689,-12.92808611216925,0.031133405790101477,-8.263749163879597,0.37711509414134936,-8.162749163879598,0.29547438865740877,-6.940749163879596,0.7435844776908569,-13.316476567023027,2.7125076799174026e-06,-11.325284280936454,2.07519640789834e-07,-12.721749163879599,0.09025263144374603,-17.82504682274248,0.0009519974421403762,-11.165871519274056,0.012355320445749426,-6.762959866220735,0.41946845445694453,-10.064749163879599,0.21210895580861228,-11.50267558528428,0.8331477566128754,-10.149749163879598,0.0025700889147256055,-14.201749163879597,0.2577618702930403,-7.244749163879598,0.21846224917045695,-9.737749163879599,0.4380229130992214,-14.685749163879597,0.19344970543638954,-12.374889632107024,0.12144494917551023
-8.732826086956521,0.9876803389479542,-12.784186945179481,0.03489277012454702,-8.158354515050167,0.39286808251572997,-8.057354515050168,0.319365582106801,-6.835354515050167,0.7658836781803371,-13.172577400033258,3.795360541062093e-06,-11.195464882943142,1.237080157881717e-06,-12.616354515050169,0.10024540751002016,-17.681147157190637,0.0011168651291781231,-11.021972352284287,0.014398883895933292,-6.6570167224080254,0.44860832542754325,-9.959354515050169,0.27675308414256333,-11.395551839464883,0.8474707613966364,-10.044354515050166,0.005476553955715908,-14.096354515050166,0.27266311759088974,-7.139354515050169,0.2310669500883844,-9.632354515050167,0.45657890031755555,-14.580354515050168,0.2090533859706971,-12.261795986622074,0.13526430719862892
-8.627434782608695,0.992742136363261,-12.640287778189716,0.03908776455208601,-8.052959866220736,0.4088471885556891,-7.9519598662207365,0.34424464687843465,-6.729959866220735,0.7867996484301797,-13.028678233043493,5.310493871171377e-06,-11.06564548494983,7.3745284746837225e-06,-12.510959866220738,0.11120933563393792,-17.537247491638798,0.0013102472898844138,-10.878073185294522,0.01677471080248905,-6.551073578595316,0.47810535502091295,-9.853959866220737,0.35228958102462316,-11.288428093645484,0.8607697141657683,-9.938959866220735,0.011631555568501982,-13.990959866220734,0.2880914484289112,-7.033959866220737,0.2441716958555378,-9.526959866220736,0.47525619190481816,-14.474959866220736,0.22556367691680648,-12.148702341137124,0.15038700879294234
-8.52204347826087,0.9957331701834359,-12.496388611199947,0.04376423326493307,-7.947565217391304,0.4250212389032875,-7.846565217391305,0.3700082245254082,-6.624565217391304,0.8063195338258687,-12.884779066053724,7.4304740730061305e-06,-10.93582608695652,4.395997622228056e-05,-12.405565217391306,0.12320819431861903,-17.39334782608696,0.0015370615220793877,-10.734174018304753,0.01953478120477975,-6.445130434782607,0.5077558717581959,-9.748565217391306,0.4360139106433272,-11.181304347826085,0.8730827885984946,-9.833565217391303,0.024533409724569785,-13.885565217391303,0.3040278607925144,-6.928565217391306,0.257770513184161,-9.421565217391304,0.4940029638140557,-14.369565217391305,0.2429773287685622,-12.035608695652172,0.16687417230767743
-8.416652173913043,0.9974946815697759,-12.352489444210182,0.04897168182508141,-7.842170568561873,0.44135742368042163,-7.7411705685618735,0.3965340111441797,-6.519170568561872,0.824450996272203,-12.740879899063959,1.0396753967233345e-05,-10.806006688963208,0.0002620003200740618,-12.300170568561875,0.1363031234300372,-17.24944816053512,0.0018030682153699267,-10.590274851314987,0.02273848439945149,-6.3391872909699,0.5373519267935162,-9.643170568561874,0.5235523878367935,-11.074180602006688,0.8844531088574824,-9.728170568561872,0.051007593444427436,-13.780170568561871,0.32044901824170835,-6.823170568561874,0.2718542904386242,-9.316170568561873,0.5127666141889728,-14.264170568561873,0.2612817658868453,-11.922515050167224,0.1847757472777773
-8.311260869565217,0.9985300468940529,-12.208590277220413,0.054763272003525154,-7.736775919732441,0.4578215489056136,-7.635775919732442,0.4236825409052769,-6.413775919732441,0.8412193248695279,-12.59698073207419,1.4547169399196713e-05,-10.6761872909699,0.0015598281354843504,-12.194775919732443,0.1505508445800352,-17.10554849498328,0.0021150130003264114,-10.446375684325218,0.026453419030693096,-6.23324414715719,0.5666870928014951,-9.537775919732443,0.6096673332778236,-10.96705685618729,0.8949273705188048,-9.622775919732442,0.10303274473884091,-13.674775919732442,0.3373272291118404,-6.717775919732443,0.28641063007093903,-9.210775919732443,0.5314943515715745,-14.158775919732442,0.2804542901848277,-11.809421404682276,0.2041272035724407
-8.205869565217391,0.9991378997451544,-12.064691110230648,0.06119572560747962,-7.6313812709030096,0.4743783136470457,-7.5303812709030105,0.4512997520346285,-6.308381270903009,0.8566644182684613,-12.453081565084425,2.0354409421269404e-05,-10.546367892976587,0.009227156336354214,-12.089381270903012,0.16600163163652015,-16.96164882943144,0.0024807925249655917,-10.30247651733545,0.030756185501548485,-6.127301003344481,0.5955621732660655,-9.432381270903011,0.6894499120411048,-10.859933110367892,0.9045546095536406,-9.51738127090301,0.19710003570649887,-13.56938127090301,0.3546304986897817,-6.612381270903011,0.30142373687149326,-9.105381270903012,0.5501337876208895,-14.05338127090301,0.3004614547145478,-11.696327759197324,0.22494610527581543
-8.100478260869565,0.9994945214206776,-11.920791943240879,0.068329113312708,-7.525986622073578,0.490991607326171,-7.424986622073579,0.4792202572975484,-6.202986622073578,0.8708377989090605,-12.309182398094656,2.847983762686376e-05,-10.416548494983275,0.05259776274637677,-11.98398662207358,0.1826970623117286,-16.8177491638796,0.002909647094660948,-10.158577350345684,0.03573312824334203,-6.021357859531772,0.6237904904849192,-9.32698662207358,0.7593617685626335,-10.752809364548494,0.9133851291499632,-9.411986622073579,0.34410249790136943,-13.463986622073579,0.37232265920329766,-6.50698662207358,0.31687434793533464,-8.99998662207358,0.5686335202503728,-13.947986622073579,0.32125865510002116,-11.583234113712376,0.2472287396347122
-7.995086956521739,0.99970366454186,-11.77689277625111,0.07622650174823406,-7.4205919732441465,0.5076248219636083,-7.3195919732441475,0.5072711847264848,-6.097591973244146,0.8837997832959298,-12.165283231104887,3.984878674158741e-05,-10.286729096989966,0.24866108762392325,-11.878591973244149,0.20066760483016166,-16.673849498327762,0.003412384137976172,-10.014678183355915,0.04148096869457374,-5.915414715719063,0.651202462164139,-9.221591973244148,0.8176965019638747,-10.645685618729097,0.9214695856887166,-9.306591973244148,0.5285660627386654,-13.358591973244147,0.3903635803725718,-6.401591973244148,0.33273970971376715,-8.894591973244149,0.586943693480615,-13.842591973244147,0.342789983114282,-11.470140468227424,0.2709470132082421
-7.889695652173913,0.9998262891737814,-11.632993609261344,0.08495342993654925,-7.315197324414715,0.5242411736891687,-7.214197324414716,0.5352764061512335,-5.992197324414715,0.8956168961201346,-12.021384064115122,5.575588662969062e-05,-10.156909698996653,0.6636311683225901,-11.773197324414717,0.21993011967063616,-16.529949832775923,0.004001636893780228,-9.87077901636615,0.04810724948659829,-5.809471571906354,0.6776492444753788,-9.116197324414717,0.8644148720441538,-10.538561872909698,0.928858228716671,-9.201197324414716,0.7055446321282366,-13.253197324414716,0.4087094608632467,-6.296197324414717,0.3489936067291917,-8.789197324414717,0.6050165212414107,-13.737197324414716,0.36498837947327706,-11.357046822742475,0.2960458596326829
-7.784304347826087,0.999898176479517,-11.489094442271576,0.09457718513363343,-7.2098026755852835,0.5408040275431456,-7.1088026755852844,0.5630609371021346,-5.886802675585283,0.9063595826517773,-11.877484897125353,7.801239152664013e-05,-10.027090301003344,0.9216372098392765,-11.667802675585285,0.24048538355215465,-16.386050167224084,0.004692163131827823,-9.726879849376381,0.055730486483352035,-5.7035284280936445,0.7030053041770498,-9.010802675585285,0.9006160053367223,-10.4314381270903,0.9356002851390078,-9.095802675585285,0.8366207079548467,-13.147802675585284,0.42731319834408105,-6.190802675585285,0.3656064454807766,-8.683802675585286,0.6228067637858733,-13.631802675585284,0.38777611207727597,-11.243953177257524,0.32244141883660354
-7.678913043478261,0.9999403162079031,-11.34519527528181,0.10516584871475607,-7.104408026755852,0.5572772194906783,-7.003408026755853,0.5904552763384586,-5.781408026755852,0.9161002453782621,-11.733585730135587,0.00010915222638886989,-9.897270903010032,0.985937574734517,-11.562408026755854,0.2623157685842107,-16.242150501672242,0.005501189085477969,-9.582980682386616,0.06447989881401214,-5.597585284280935,0.7271698725290758,-8.905408026755854,0.9279570286326455,-10.324314381270902,0.9417434748525984,-8.990408026755853,0.9162727924719313,-13.042408026755853,0.4461248331083856,-6.085408026755854,0.38254539577754576,-8.578408026755854,0.6402721472135218,-13.526408026755853,0.4110655917967893,-11.130859531772575,0.35002023900765156
-7.573521739130435,0.9999650169931807,-11.201296108292041,0.11678708569269641,-6.9990133779264205,0.5736253696602052,-6.898013377926421,0.6172994586712708,-5.67601337792642,0.9249116082480277,-11.589686563145818,0.00015272010240800478,-9.76745150501672,0.9976131019360351,-11.457013377926422,0.28538323045206687,-16.098250836120403,0.006448804040918801,-9.439081515396847,0.07449455973673859,-5.491642140468226,0.7500673183627787,-8.800013377926422,0.9482089445171845,-10.217190635451505,0.9473336433784949,-8.88501337792642,0.9589954745867941,-12.93701337792642,0.4650920575041724,-5.980013377926422,0.39977459023777207,-8.47301337792642,0.6573737187324298,-13.421013377926421,0.4347605212006563,-11.017765886287627,0.3786397147633312
-7.4681304347826085,0.9999794952999489,-11.057396941302276,0.12950665748124987,-6.893618729096989,0.589814181096399,-6.79261872909699,0.6434466201687784,-5.570618729096989,0.9328653951598647,-11.445787396156053,0.0002136742860763973,-9.63763210702341,0.9995988023561231,-11.351618729096991,0.30962777177535494,-15.954351170568565,0.00755841111987164,-9.295182348407078,0.08592178640522176,-5.385698996655517,0.7716465480737108,-8.694618729096991,0.9629948932620223,-10.110066889632105,0.9524144964460992,-8.779618729096988,0.9803851331289577,-12.831618729096988,0.48416078088019365,-5.874618729096991,0.4172553810390131,-8.36761872909699,0.6740761326033932,-13.31561872909699,0.4587573534632448,-10.904672240802675,0.4081299058456935
-7.3627391304347825,0.9999879815875474,-10.913497774312507,0.14338664737523082,-6.7882240802675575,0.6058107187740203,-6.687224080267558,0.6687659168585217,-5.465224080267557,0.940031298016021,-11.301888229166284,0.0002989494435914452,-9.507812709030098,0.9999326768657555,-11.24622408026756,0.3349665464579824,-15.810451505016726,0.008857239610916487,-9.151283181417313,0.09891456960637189,-5.279755852842808,0.7918795909833092,-8.58922408026756,0.9736767540396479,-10.002943143812708,0.95702742166642,-8.674224080267557,0.9907249731730875,-12.726224080267556,0.5032757375392268,-5.769224080267559,0.43494665125591425,-8.262224080267558,0.6903478640791296,-13.210224080267558,0.48294702046728055,-10.791578595317727,0.4382967830721252
-7.257347826086956,0.9999929556769817,-10.769598607322738,0.15848340254674664,-6.682829431438126,0.6215836642300651,-6.581829431438127,0.6931446912525133,-5.359829431438126,0.9464762029202551,-11.157989062176515,0.0004182427816413126,-9.37799331103679,0.9999887059532969,-11.140829431438128,0.3612937546803381,-15.666551839464887,0.010376923609036246,-9.007384014427544,0.11362784274908977,-5.1738127090300985,0.8107595574733641,-8.483829431438128,0.9813349621492738,-9.89581939799331,0.9612113831742654,-8.568829431438125,0.995638487149967,-12.620829431438125,0.52238112342875,-5.663829431438128,0.45280517635868067,-8.156829431438126,0.7061613509617286,-13.104829431438127,0.5072168723999447,-10.678484949832775,0.46892683052432643
-7.15195652173913,0.9999958711364892,-10.625699440332973,0.17484521553448884,-6.5774347826086945,0.6371035419088689,-6.476434782608695,0.7164898389379041,-5.254434782608694,0.9522636400145664,-11.01408989518675,0.0005851112922074341,-9.248173913043477,0.9999981054128814,-11.035434782608696,0.3884814443412009,-15.522652173913045,0.012154150525894402,-8.863484847437778,0.13021341246743376,-5.067869565217389,0.8282981656564501,-8.378434782608696,0.9867953870193863,-9.788695652173914,0.9650028762238466,-8.463434782608694,0.9979544052718325,-12.515434782608693,0.5414212461014578,-5.558434782608696,0.47078602974679623,-8.051434782608695,0.7214930645480258,-12.999434782608695,0.5314527574639463,-10.565391304347827,0.49979280832833106
-7.046565217391304,0.9999975799671202,-10.481800273343204,0.19250979215590153,-6.472040133779263,0.6523429141449734,-6.371040133779264,0.7387283836375329,-5.149040133779263,0.9574534220877384,-10.870190728196981,0.0008185016896830087,-9.118354515050164,0.9999996821836881,-10.930040133779265,0.4163812835730156,-15.378752508361206,0.014231380986379471,-8.71958568044801,0.14881343234266403,-4.96192642140468,0.8445230234933516,-8.273040133779265,0.9906735557261636,-9.681571906354513,0.9684359300330305,-8.358040133779262,0.999041778386877,-12.410040133779262,0.5603411719195126,-5.453040133779265,0.4888430246451154,-7.946040133779263,0.7363235136302781,-12.894040133779264,0.5555411610187331,-10.452297658862875,0.5306603653596794
-6.941173913043478,0.9999985815576169,-10.337901106353439,0.21150158076807013,-6.3666454849498315,0.6672765425953018,-6.265645484949832,0.7598073180708249,-5.043645484949831,0.9621014386274515,-10.726291561207216,0.001144880684307867,-8.988535117056855,0.9999999466864973,-10.824645484949833,0.4448273034312893,-15.234852842809367,0.016657638408630424,-8.57568651345824,0.16955240745303565,-4.855983277591971,0.859474831841058,-8.167645484949833,0.9934203085783024,-9.574448160535116,0.9715421485690507,-8.25264548494983,0.999551398357536,-12.30464548494983,0.5790873545927229,-5.347645484949833,0.5069291833741425,-7.840645484949832,0.7506371868061467,-12.788645484949832,0.5793713194625925,-10.339204013377927,0.5612951026198972
-6.835782608695652,0.9999991686154446,-10.19400193936367,0.23182906825138241,-6.2612508361204,0.6818815148385968,-6.160250836120401,0.7796928057927249,-4.9382508361204,0.9662595747338653,-10.582392394217447,0.0016011953225905419,-8.858715719063543,0.9999999910566927,-10.719250836120402,0.47363953572463224,-15.090953177257528,0.019489361769357005,-8.431787346468475,0.19252787848772307,-4.750040133779262,0.8732046448440174,-8.062250836120402,0.9953618961709965,-9.46732441471572,0.974350780365816,-8.1472508361204,0.9997900393299931,-12.199250836120399,0.59760822992454,-5.242250836120402,0.5249972239947533,-7.7352508361204,0.7644224395893084,-12.6832508361204,0.6028372258724446,-10.226110367892975,0.5914696396703878
-6.730391304347826,0.9999995127048379,-10.050102772373904,0.2534821784139279,-6.1558561872909685,0.6961373357507223,-6.054856187290969,0.7983688640311473,-4.832856187290968,0.9699757277216163,-10.438493227227681,0.0022389754282408623,-8.72889632107023,0.9999999984997658,-10.61385618729097,0.5026283961571376,-14.94705351170569,0.022791308187192105,-8.287888179478706,0.2178001500624074,-4.644096989966556,0.8857712918631098,-7.95685618729097,0.9967324291976648,-9.360200668896319,0.9768888098000551,-8.041856187290968,0.9999017438176229,-12.093856187290967,0.6158547630409104,-5.13685618729097,0.5430000536763651,-7.629856187290969,0.7776713336853909,-12.577856187290969,0.625839451660166,-10.113016722408027,0.620970236178536
-6.625,0.9999997143842284,-9.906203605384135,0.2764299351585144,-6.050461538461537,0.71002598410717,-5.949461538461538,0.8158356592905076,-4.727461538461537,0.9732938979038124,-10.294594060237912,0.003129996501664075,-8.599076923076922,0.9999999997483366,-10.508461538461539,0.5315995965999335,-14.803153846153847,0.026637482430376506,-8.143989012488941,0.24538168567904026,-4.538153846153847,0.8972390333816568,-7.851461538461539,0.9976989138382389,-9.253076923076922,0.9791810634920901,-7.93646153846154,0.9999540213720114,-11.98846153846154,0.6337809363076835,-5.031461538461539,0.5608912578836606,-7.524461538461541,0.7903794363139547,-12.472461538461538,0.6482867205500917,-9.999923076923078,0.6496025683825627
-6.519608695652174,0.9999998325935315,-9.762304438394366,0.30061857139293274,-5.9450668896321055,0.7235319356315358,-5.844066889632106,0.8321075475270272,-4.622066889632105,0.9762543336916852,-10.150694893248144,0.0043740532130437226,-8.46925752508361,0.9999999999577835,-10.403066889632107,0.5603593211610645,-14.659254180602009,0.03111205762353313,-8.000089845499172,0.2752270607847293,-4.432210702341138,0.9076754945789728,-7.746066889632107,0.9983799955229353,-9.145953177257525,0.9812503266154334,-7.831066889632108,0.9999784850644946,-11.883066889632108,0.6513441684842411,-4.926066889632107,0.5786255746350013,-7.419066889632109,0.8025455876404313,-12.367066889632106,0.6700971868455831,-9.886829431438127,0.6771963484109166
-6.414217391304348,0.9999999018789331,-9.618405271404601,0.3259702706665185,-5.839672240802674,0.7366421543792705,-5.738672240802675,0.8472109813919441,-4.516672240802674,0.9788937145718968,-10.006795726258378,0.006109545556259433,-8.3394381270903,0.9999999999929183,-10.297672240802676,0.5887193756259175,-14.51535451505017,0.036310234635249516,-7.856190678509403,0.30722459551203485,-4.3262675585284285,0.9171498960220531,-7.640672240802676,0.9988597192122871,-9.038829431438128,0.9831174648884572,-7.725672240802677,0.9999899325742263,-11.777672240802676,0.6685056582759064,-4.820672240802676,0.5961593436465366,-7.313672240802678,0.8141716442701765,-12.261672240802675,0.6911993877556206,-9.773735785953178,0.7036085891646928
-6.308826086956522,0.99999994248882,-9.474506104414832,0.3523827176627762,-5.7342775919732425,0.749346054904371,-5.633277591973243,0.8611823911908527,-4.411277591973242,0.981245358631504,-9.86289655926861,0.0085277309822658,-8.209618729096988,0.9999999999988121,-10.192277591973244,0.6165020223912709,-14.371454849498331,0.042338966314673786,-7.712291511519638,0.3411909147464578,-4.220324414715719,0.9257315818154908,-7.535277591973244,0.9991974989513139,-8.931705685618727,0.9848015488806875,-7.620277591973245,0.99999528920529,-11.672277591973245,0.6852306481883917,-4.715277591973244,0.613450921107739,-7.208277591973246,0.8252622063972859,-12.156277591973243,0.7115328579189193,-9.660642140468227,0.7287254420852923
-6.203434782608696,0.999999966291278,-9.330606937425067,0.37972960306540215,-5.628882943143811,0.7616354380941005,-5.527882943143812,0.8740661266234189,-4.305882943143811,0.9833394440361002,-9.718997392278844,0.011891593254378533,-8.079799331103676,0.9999999999998008,-10.086882943143813,0.6435442428461227,-14.227555183946489,0.04931744662962539,-7.568392344529869,0.37686963740153395,-4.11438127090301,0.9334888315262944,-7.429882943143813,0.9994352764386579,-8.82458193979933,0.98631997800132,-7.514882943143814,0.9999977957102392,-11.566882943143813,0.7014886073092712,-4.609882943143813,0.630461052084338,-7.102882943143815,0.8358243356451938,-12.050882943143812,0.7310484117072172,-9.547548494983278,0.7524626530694142
-6.09804347826087,0.9999999802424864,-9.186707770435298,0.40786217728963237,-5.5234882943143795,0.7735044038706194,-5.42248829431438,0.8859125255136066,-4.200488294314379,0.9852032362169406,-9.575098225289075,0.01656020698936584,-7.949979933110367,0.9999999999999665,-9.981488294314381,0.6697012220018204,-14.08365551839465,0.05737723411578489,-7.4244931775401035,0.41393512915322644,-4.008438127090301,0.9404879327843972,-7.324488294314381,0.999602629533471,-8.717458193979933,0.9876886021575015,-7.409488294314382,0.9999989685632322,-11.461488294314382,0.7172533342123378,-4.504488294314381,0.6471531940448108,-6.997488294314383,0.8458672699371341,-11.94548829431438,0.74970811417318,-9.434454849498326,0.7747647797187196
-5.992652173913044,0.9999999884196339,-9.042808603445529,0.43661187846539007,-5.418093645484948,0.7849492441514939,-5.317093645484949,0.8967761555565024,-4.095093645484948,0.9868613145010732,-9.431199058299306,0.023019009339967474,-7.820160535117054,0.9999999999999944,-9.87609364548495,0.6948489187396674,-13.939755852842811,0.06666184510940619,-7.280594010550335,0.4520017546200342,-3.9024949832775917,0.9467924859321444,-7.21909364548495,0.9997204022227119,-8.610334448160533,0.9889218395859448,-7.304093645484951,0.9999995173678338,-11.35609364548495,0.7325029834895818,-4.39909364548495,0.6634937866772134,-6.892093645484952,0.8554021409425726,-11.840093645484949,0.7674849737466855,-9.321361204013378,0.7956033826559549
-5.8872608695652175,0.9999999932124617,-8.898909436455764,0.4657939784820897,-5.3126989966555165,0.7959683195409211,-5.211698996655517,0.906714256944538,-3.989698996655516,0.9883357935534611,-9.28729989130954,0.03191512020260484,-7.690341137123745,0.9999999999999991,-9.770698996655518,0.7188856603787936,-13.795856187290973,0.0773256177251653,-7.136694843560569,0.49063838645463664,-3.7965518394648825,0.9524629096518529,-7.113698996655518,0.9998032763027787,-8.503210702341136,0.9900327897855504,-7.198698996655519,0.9999997741657588,-11.250698996655519,0.7472200213778092,-4.293698996655518,0.6794524649195429,-6.78669899665552,0.8644416988064553,-11.734698996655517,0.7843623984889736,-9.208267558528426,0.8149744419042891
-5.7818695652173915,0.9999999960216563,-8.755010269465995,0.4952121053811539,-5.207304347826085,0.8065619232013805,-5.106304347826086,0.9157853983849752,-3.8843043478260846,0.9896465363287743,-9.143400724319772,0.044094123170108794,-7.560521739130433,0.9999999999999998,-9.665304347826087,0.7417327733770941,-13.651956521739134,0.08953161728925842,-6.9927956765708,0.5293871814993569,-3.6906086956521733,0.9575561163550684,-7.008304347826087,0.9998615895214221,-8.396086956521739,0.9910333408228206,-7.093304347826088,0.9999998943271894,-11.145304347826087,0.7613911175073117,-4.188304347826087,0.6950022138851322,-6.681304347826089,0.87300004802103,-11.629304347826086,0.8003334627860941,-9.095173913043478,0.8328952582235223
-5.676478260869565,0.9999999976681946,-8.61111110247623,0.5246634212762987,-5.1019096989966535,0.8167321352450394,-5.000909698996654,0.9240483468033378,-3.778909698996653,0.9908113562929495,-8.999501557330007,0.060629636639898184,-7.4307023411371205,1.0,-9.559909698996655,0.763334325251331,-13.508056856187292,0.10344833550853481,-6.8488965095810315,0.567784970033493,-3.584665551839464,0.9621253275707826,-6.902909698996655,0.999902619106653,-8.288963210702342,0.9919342705574196,-6.987909698996656,0.9999999505533699,-11.039909698996656,0.7750069809324761,-4.082909698996655,0.7101194660470175,-6.575909698996657,0.8810923974773699,-11.523909698996654,0.8154000330292301,-8.98208026755853,0.8494010841514863
-5.571086956521739,0.9999999986332715,-8.46721193548646,0.5539441728394456,-4.996515050167222,0.8264826708008939,-4.895515050167223,0.9315611419103154,-3.6735150501672216,0.9918462075103409,-8.855602390340238,0.08282874448293724,-7.300882943143812,1.0,-9.454515050167224,0.7836561009853903,-13.364157190635453,0.11924493973672207,-6.704997342591266,0.6053851752264888,-3.478722408026755,0.9662200020393209,-6.797515050167224,0.9999314869572462,-8.181839464882941,0.9927453415527557,-6.882515050167225,0.9999999768628359,-10.934515050167224,0.7880621493099613,-3.9775150501672236,0.7247841425846295,-6.470515050167226,0.888734826960602,-11.418515050167223,0.8295717995620437,-8.868986622073578,0.8645416973970916
-5.465695652173913,0.9999999991989266,-8.323312768496695,0.5828552950197187,-4.8911204013377905,0.8358187246732208,-4.790120401337791,0.938380360520296,-3.56812040133779,0.9927653618384321,-8.711703223350472,0.11218519745889154,-7.171063545150499,1.0,-9.349120401337792,0.8026839677896078,-13.220257525083614,0.13708486891162525,-6.561098175601497,0.641778090967567,-3.3727792642140457,0.9698858522445816,-6.692120401337792,0.9999517975580988,-8.074715719063544,0.993475389605422,-6.777120401337793,0.999999989173613,-10.829120401337793,0.8005547403932871,-3.872120401337792,0.738979642139114,-6.365120401337794,0.8959440716471355,-11.313120401337791,0.8428652585950935,-8.75589297658863,0.8783780875135033
-5.360304347826087,0.9999999995304711,-8.179413601506926,0.611207743406454,-4.785725752508359,0.8447468152250558,-4.68472575250836,0.9445605516403115,-3.4627257525083586,0.9935815729621237,-8.567804056360703,0.150241886093405,-7.04124414715719,1.0,-9.243725752508361,0.8204217951818591,-13.076357859531775,0.1571176643613643,-6.417199008611732,0.6766076195611525,-3.2668361204013365,0.9731649283574006,-6.586725752508361,0.9999660873124121,-7.967591973244147,0.9941324059561022,-6.671725752508362,0.9999999949340959,-10.723725752508361,0.8124861749556287,-3.7667257525083606,0.752692781332394,-6.259725752508363,0.902737325535367,-11.20772575250836,0.8553026825731526,-8.642799331103678,0.890979381931928
-5.254913043478261,0.9999999997247975,-8.035514434517157,0.6388272572869877,-4.6803311036789275,0.8532746298118541,-4.579331103678928,0.950153821436663,-3.357331103678927,0.9943062273629311,-8.423904889370935,0.19832467645661783,-6.911424749163878,1.0,-9.13833110367893,0.836889095129954,-12.932458193979937,0.179469080708488,-6.273299841621963,0.7095831384635954,-3.1608929765886273,0.9760957517762119,-6.481331103678929,0.9999761409285115,-7.860468227424747,0.9947236133403826,-6.56633110367893,0.9999999976295522,-10.61833110367893,0.8238608798899542,-3.661331103678929,0.7659136922581293,-6.154331103678931,0.9091320641993477,-11.102331103678928,0.8669111112929524,-8.52970568561873,0.9024200944610145
-5.149521739130435,0.999999999838697,-7.891615267527392,0.6655583100471745,-4.574936454849496,0.8614108737685642,-4.473936454849497,0.9552095467745366,-3.2519364548494956,0.9949494825802575,-8.28000572238117,0.25713916651891455,-6.781605351170565,1.0,-9.032936454849498,0.8521185328570037,-12.788558528428094,0.2042297522453359,-6.129400674632194,0.7404858924760316,-3.054949832775918,0.9787134834801158,-6.375936454849498,0.9999832141408985,-7.75334448160535,0.9952555361070531,-6.460936454849499,0.9999999988908155,-10.512936454849498,0.8346859796289434,-3.5559364548494976,0.7786356827438988,-6.0489364548495,0.9151458867989812,-10.996936454849497,0.8777213894927121,-8.416612040133778,0.9127777415764238
-5.044130434782609,0.9999999999054563,-7.747716100537623,0.6912670782681701,-4.4695418060200645,0.8691651246296256,-4.368541806020065,0.9597741966959847,-3.146541806020064,0.9955203933034774,-8.1361065553914,0.3262963434463892,-6.6517859531772565,1.0,-8.927541806020066,0.8661534368133501,-12.644658862876256,0.2314429879252567,-5.985501507642429,0.7691700367124547,-2.949006688963209,0.9810501151607554,-6.270541806020066,0.9999881904677195,-7.646220735785953,0.995734064679194,-6.355541806020067,0.9999999994809883,-10.407541806020067,0.8449709832399259,-3.450541806020066,0.7908550655208062,-5.943541806020068,0.9207963769081517,-10.891541806020065,0.8877672701496108,-8.30351839464883,0.9221308410022433
-4.938739130434783,0.9999999999445857,-7.603816933547858,0.7158433454948474,-4.364147157190633,0.8765476929456194,-4.263147157190634,0.9638912425967411,-3.0411471571906326,0.9960270259525611,-7.992207388401635,0.40393941882825224,-6.521966555183944,1.0,-8.822147157190635,0.8790454100793512,-12.500759197324417,0.2610926072776602,-5.84160234065266,0.7955590512189569,-2.8430635451504997,0.9831346735275313,-6.165147157190635,0.9999916915276074,-7.539096989966556,0.9961645146640787,-6.250147157190636,0.9999999997571429,-10.302147157190635,0.8547274736437164,-3.3451471571906346,0.8025709625382533,-5.838147157190637,0.92610098142872,-10.786147157190634,0.89708459668486,-8.190424749163881,0.9305572837259175
-4.833347826086957,0.9999999999675202,-7.459917766558089,0.739201340562742,-4.2587525083612014,0.8835694907601357,-4.157752508361202,0.9676011396929074,-2.935752508361201,0.9964765624758416,-7.848308221411866,0.486710517844287,-6.392147157190635,1.0,-8.716752508361203,0.8908521183335949,-12.356859531772578,0.2930920576852096,-5.6977031736628945,0.8196386293779704,-2.7371204013377906,0.9849934302737994,-6.059752508361203,0.9999941546675847,-7.431973244147155,0.9965516809353238,-6.144752508361204,0.9999999998863618,-10.196752508361204,0.8639688044367435,-3.239752508361203,0.8137850905553267,-5.732752508361205,0.9310769066366881,-10.680752508361202,0.9057105719267831,-8.07733110367893,0.9381330543072153
